MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85.0,10533.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,Typical,Good,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,235.0,1008.0,GasA,Typical,Y,SBrkr,1024.0,0.0,0.0,1024.0,1,0,1,0,2,1,Good,5,Typ,2,Typical,Attchd,Unf,1,313.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,280.0,0.0,No_Pool,No_Fence,None,0.0,8,2006,WD ,Normal,157500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11765.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,6.0,Unf,0.0,490.0,1617.0,GasA,Fair,Y,SBrkr,1797.0,0.0,0.0,1797.0,0,0,1,1,3,1,Typical,7,Typ,1,Typical,Attchd,Unf,3,963.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006,WD ,Normal,169000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,39384.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Sev,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1.0,Unf,0.0,595.0,1705.0,GasA,Excellent,Y,SBrkr,1390.0,0.0,0.0,1390.0,1,0,1,1,1,1,Excellent,4,Min1,2,Good,Attchd,Unf,2,550.0,Typical,Typical,Paved,0.0,189.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2006,WD ,Abnorml,252000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,11727.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,Above_Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,Typical,Good,CBlock,Typical,Typical,Mn,Unf,7.0,Unf,0.0,1851.0,1851.0,GasA,Good,Y,SBrkr,1851.0,0.0,0.0,1851.0,0,0,2,0,3,1,Typical,8,Typ,1,Typical,Attchd,Fin,2,506.0,Typical,Typical,Paved,0.0,146.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006,WD ,Normal,192100
Two_Story_1946_and_Newer,Residential_Low_Density,60.0,8238.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Typical,Typical,No,GLQ,3.0,Unf,0.0,113.0,813.0,GasA,Excellent,Y,SBrkr,813.0,712.0,0.0,1525.0,1,0,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,400.0,Typical,Typical,Paved,421.0,72.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006,WD ,Normal,183500
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,13006.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,964.0,964.0,GasA,Good,Y,SBrkr,993.0,1243.0,0.0,2236.0,0,0,2,1,4,1,Good,8,Typ,1,Typical,BuiltIn,Fin,2,642.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2006,WD ,Normal,222000
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,13041.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,781.0,781.0,GasA,Good,Y,SBrkr,781.0,890.0,0.0,1671.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,Fin,2,423.0,Typical,Typical,Paved,0.0,84.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006,WD ,Normal,170000
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,13031.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,PConc,Good,Typical,No,ALQ,1.0,Unf,0.0,99.0,691.0,GasA,Good,Y,SBrkr,691.0,807.0,0.0,1498.0,0,0,2,1,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,409.0,Typical,Typical,Paved,315.0,44.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006,WD ,Normal,187500
Two_Story_1946_and_Newer,Residential_Low_Density,54.0,9783.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,821.0,821.0,GasA,Good,Y,SBrkr,821.0,955.0,0.0,1776.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,443.0,Typical,Typical,Paved,286.0,116.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006,WD ,Normal,202000
Two_Story_1946_and_Newer,Residential_Low_Density,70.0,11207.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,88.0,802.0,GasA,Good,Y,SBrkr,802.0,709.0,0.0,1511.0,1,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,Fin,2,413.0,Typical,Typical,Paved,95.0,75.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006,WD ,Normal,185000
Two_Story_1946_and_Newer,Residential_Low_Density,134.0,19378.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,1335.0,1392.0,GasA,Excellent,Y,SBrkr,1392.0,1070.0,0.0,2462.0,1,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,RFn,2,576.0,Typical,Typical,Paved,239.0,132.0,0.0,168.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006,New,Partial,320000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50.0,14859.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1670.0,1670.0,GasA,Excellent,Y,SBrkr,1670.0,0.0,0.0,1670.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,690.0,Typical,Typical,Paved,144.0,60.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006,New,Partial,240000
Two_Story_1946_and_Newer,Residential_Low_Density,50.0,13128.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1074.0,1074.0,GasA,Excellent,Y,SBrkr,1074.0,990.0,0.0,2064.0,0,0,2,1,4,1,Good,7,Typ,1,Good,Attchd,Fin,2,527.0,Typical,Typical,Paved,0.0,119.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2006,WD ,Normal,250000
Two_Story_1946_and_Newer,Residential_Low_Density,72.0,10463.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,893.0,893.0,GasA,Excellent,Y,SBrkr,901.0,900.0,0.0,1801.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,3,800.0,Typical,Typical,Paved,0.0,116.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006,WD ,Normal,239900
Two_Story_1946_and_Newer,Residential_Low_Density,42.0,13751.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1640.0,1700.0,GasA,Excellent,Y,SBrkr,1700.0,512.0,0.0,2212.0,1,0,2,1,3,1,Good,9,Typ,1,Good,Attchd,Fin,3,773.0,Typical,Typical,Paved,237.0,38.0,0.0,0.0,115.0,0.0,No_Pool,No_Fence,None,0.0,5,2006,New,Partial,309000
Two_Story_1946_and_Newer,Residential_Low_Density,168.0,23257.0,Pave,No_Alley_Access,Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Excellent,Good,No,Unf,7.0,Unf,0.0,868.0,868.0,GasA,Excellent,Y,SBrkr,887.0,1134.0,0.0,2021.0,0,0,2,1,3,1,Good,9,Typ,1,Good,BuiltIn,RFn,2,422.0,Typical,Typical,Paved,0.0,100.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006,New,Partial,274725
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,68.0,13108.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994,1994,Gable,CompShg,CemntBd,CmentBd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,2062.0,2062.0,GasA,Excellent,Y,SBrkr,2079.0,608.0,0.0,2687.0,0,0,2,1,4,1,Good,9,Typ,0,No_Fireplace,Attchd,Fin,2,618.0,Typical,Typical,Paved,168.0,12.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,12,2006,WD ,Normal,270000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,8076.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,455.0,1160.0,GasA,Good,Y,SBrkr,1169.0,0.0,0.0,1169.0,0,1,2,0,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,402.0,Typical,Typical,Paved,0.0,26.0,0.0,0.0,144.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2006,WD ,Normal,183500
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,7685.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,Typical,Typical,PConc,Good,Typical,No,ALQ,1.0,Unf,0.0,179.0,697.0,GasA,Good,Y,SBrkr,697.0,804.0,0.0,1501.0,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,Fin,2,420.0,Typical,Typical,Paved,190.0,63.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006,WD ,Normal,165600
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,9084.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,935.0,935.0,GasA,Good,Y,SBrkr,955.0,677.0,0.0,1632.0,0,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,Fin,2,462.0,Typical,Typical,Paved,0.0,28.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006,WD ,Normal,176500
One_Story_PUD_1946_and_Newer,Residential_Low_Density,30.0,3701.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Good,Typical,No,Unf,7.0,Unf,0.0,1191.0,1191.0,GasA,Typical,Y,SBrkr,1204.0,0.0,0.0,1204.0,0,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,461.0,Typical,Typical,Paved,120.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006,WD ,Normal,130000
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,44.0,5306.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,Two_Story,Good,Good,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good,Good,PConc,Good,Good,No,GLQ,3.0,Rec,215.0,354.0,1064.0,GasA,Good,Y,SBrkr,1064.0,703.0,0.0,1767.0,1,0,2,0,2,1,Good,5,Typ,1,Typical,Attchd,RFn,2,504.0,Good,Typical,Paved,441.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2006,WD ,Normal,239000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,0.0,6563.0,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Mod,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,594.0,1742.0,GasA,Typical,Y,SBrkr,1742.0,0.0,0.0,1742.0,1,0,2,0,2,1,Good,5,Typ,1,Typical,Attchd,RFn,2,564.0,Typical,Typical,Paved,114.0,28.0,234.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,12,2006,WD ,Normal,275000
Two_Story_1946_and_Newer,Residential_Low_Density,59.0,16023.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,Good,Excellent,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,180.0,1398.0,GasA,Excellent,Y,SBrkr,1414.0,1384.0,0.0,2798.0,1,0,3,1,3,1,Excellent,11,Typ,1,Good,BuiltIn,Fin,3,670.0,Typical,Typical,Paved,182.0,37.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006,New,Partial,457347
Two_Story_1946_and_Newer,Residential_Low_Density,60.0,18062.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7.0,Unf,0.0,1528.0,1528.0,GasA,Excellent,Y,SBrkr,1528.0,1862.0,0.0,3390.0,0,0,3,1,5,1,Excellent,10,Typ,1,Excellent,BuiltIn,Fin,3,758.0,Typical,Typical,Paved,204.0,34.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2006,New,Partial,545224
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,12292.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,Good,Typical,PConc,Excellent,Good,Gd,GLQ,3.0,Unf,0.0,889.0,1094.0,GasA,Excellent,Y,SBrkr,1102.0,1371.0,0.0,2473.0,0,0,2,1,4,1,Good,11,Typ,1,Good,BuiltIn,Fin,3,675.0,Typical,Typical,Paved,246.0,39.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006,New,Partial,356383
Two_Story_1946_and_Newer,Residential_Low_Density,85.0,16056.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,1752.0,1992.0,GasA,Excellent,Y,SBrkr,1992.0,876.0,0.0,2868.0,0,0,3,1,4,1,Excellent,11,Typ,1,Good,BuiltIn,Fin,3,716.0,Typical,Typical,Paved,214.0,108.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006,New,Partial,556581
Two_Story_1946_and_Newer,Residential_Low_Density,82.0,12438.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Excellent,Typical,PConc,Excellent,Good,No,Unf,7.0,Unf,0.0,1234.0,1234.0,GasA,Excellent,Y,SBrkr,1264.0,1312.0,0.0,2576.0,0,0,2,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,Fin,3,666.0,Typical,Typical,Paved,324.0,100.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006,New,Partial,361919
Two_Story_1946_and_Newer,Residential_Low_Density,82.0,16052.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,644.0,1850.0,GasA,Excellent,Y,SBrkr,1850.0,848.0,0.0,2698.0,1,0,2,1,4,1,Excellent,11,Typ,1,Good,Attchd,RFn,3,736.0,Typical,Typical,Paved,250.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2006,New,Partial,535000
Two_Story_1946_and_Newer,Residential_Low_Density,92.0,15922.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,550.0,Good,Typical,PConc,Excellent,Typical,Av,Unf,7.0,Unf,0.0,1390.0,1390.0,GasA,Excellent,Y,SBrkr,1390.0,1405.0,0.0,2795.0,0,0,3,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,Fin,3,660.0,Typical,Typical,Paved,272.0,102.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2006,New,Partial,401179
Two_Story_1946_and_Newer,Residential_Low_Density,66.0,13682.0,Pave,No_Alley_Access,Moderately_Irregular,HLS,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7.0,Unf,0.0,1410.0,1410.0,GasA,Excellent,Y,SBrkr,1426.0,1519.0,0.0,2945.0,0,0,3,1,3,1,Good,10,Typ,1,Good,BuiltIn,Fin,3,641.0,Typical,Typical,Paved,192.0,0.0,37.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2006,New,Partial,438780
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,14762.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,OneFam,Two_Story,Average,Above_Average,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5.0,No_Basement,0.0,0.0,0.0,GasA,Good,Y,SBrkr,1547.0,720.0,53.0,2320.0,0,0,2,0,2,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,672.0,Typical,Typical,Partial_Pavement,120.0,144.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2006,WD ,Normal,169000
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,100.0,34650.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,TwoFmCon,One_Story,Average,Average,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,6.0,Unf,0.0,0.0,1056.0,GasA,Typical,N,SBrkr,1056.0,0.0,0.0,1056.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Fin,2,572.0,Typical,Typical,Paved,264.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2006,WD ,Normal,145000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,60.0,8147.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,523.0,1714.0,GasA,Excellent,Y,SBrkr,1714.0,0.0,0.0,1714.0,1,0,2,0,2,1,Good,7,Typ,1,Good,Attchd,Fin,2,517.0,Typical,Typical,Paved,156.0,55.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2006,WD ,Normal,318000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69.0,11302.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,392.0,1814.0,GasA,Excellent,Y,SBrkr,1826.0,0.0,0.0,1826.0,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,Fin,3,758.0,Typical,Typical,Paved,180.0,75.0,0.0,0.0,120.0,0.0,No_Pool,No_Fence,None,0.0,8,2006,New,Partial,319000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,18261.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Excellent,Average,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,494.0,1910.0,GasA,Excellent,Y,SBrkr,2000.0,0.0,0.0,2000.0,1,0,2,1,3,1,Excellent,8,Typ,2,Good,Attchd,Unf,3,722.0,Typical,Typical,Paved,351.0,102.0,0.0,0.0,123.0,0.0,No_Pool,No_Fence,None,0.0,9,2006,WD ,Normal,470000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91.0,14145.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,Good,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Good,Typical,CBlock,Good,Typical,Mn,ALQ,1.0,Unf,0.0,995.0,1208.0,GasA,Excellent,Y,SBrkr,1621.0,0.0,0.0,1621.0,1,0,2,0,3,1,Good,8,Typ,0,No_Fireplace,Attchd,RFn,2,440.0,Typical,Typical,Paved,108.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,400.0,5,2006,WD ,Normal,202500
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0.0,13837.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Good,Average,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Good,Good,PConc,Good,Good,No,GLQ,3.0,LwQ,202.0,0.0,1204.0,GasA,Good,Y,SBrkr,1377.0,806.0,0.0,2183.0,0,0,2,1,4,1,Good,9,Typ,0,No_Fireplace,Attchd,Unf,3,786.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2006,WD ,Normal,229000
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,16659.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Good,Good,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,0.0,795.0,GasA,Fair,Y,SBrkr,1468.0,795.0,0.0,2263.0,1,0,2,1,3,1,Good,9,Typ,1,Typical,Attchd,Fin,2,539.0,Typical,Typical,Paved,0.0,250.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2006,WD ,Normal,235000
