%
% Irregular Data
%

@RELATION irregular

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
140.864, -3364.445, 1607.775, 62.9305, 140.00, 239.00, 1612, 5000, 2590, 5000, 4156, 5000, 5000, 5000, 713, 921, 1421, 1768, 2081, 2996, 3565, 1201
140.966, -3355.230, 1624.750, 60.9969, 140.00, 239.00, 1719, 5000, 5000, 5000, 2686, 5000, 5000, 5000, 720, 950, 1518, 1799, 2154, 3130, 3631, 1296
141.066, -3346.015, 1641.725, 58.9753, 140.00, 239.00, 1855, 5000, 5000, 5000, 2678, 5000, 5000, 5000, 728, 978, 1595, 1823, 2206, 3174, 3729, 1419
141.166, -3336.315, 1657.730, 57.9206, 140.00, 239.00, 2044, 5000, 5000, 5000, 2649, 5000, 5000, 1726, 731, 1008, 1715, 1864, 2289, 3202, 1249, 1547
141.267, -3326.130, 1674.705, 55.9870, 140.00, 239.00, 2219, 5000, 5000, 5000, 2643, 5000, 5000, 1136, 728, 1058, 1775, 1908, 2379, 3253, 1192, 1682
141.367, -3315.460, 1690.710, 54.9323, 140.00, 239.00, 2427, 2614, 5000, 5000, 2629, 5000, 3781, 732, 728, 1089, 1797, 1954, 2445, 3305, 1116, 1849
141.469, -3304.305, 1705.745, 52.9987, 140.00, 239.00, 5000, 2600, 5000, 5000, 2623, 5000, 3603, 723, 736, 1118, 1821, 1993, 2548, 3359, 1083, 2049
141.570, -3292.180, 1721.750, 54.9323, 239.00, 140.00, 2455, 2603, 5000, 5000, 2598, 5000, 3799, 1371, 743, 1079, 1828, 1988, 2489, 3347, 1119, 1975
141.720, -3271.325, 1752.790, 57.9206, 239.00, 140.00, 2286, 5000, 5000, 5000, 2547, 5000, 5000, 5000, 719, 1002, 1669, 1966, 2416, 3321, 1193, 1789
141.822, -3261.140, 1769.765, 55.9870, 140.00, 239.00, 2441, 2575, 5000, 5000, 2540, 5000, 5000, 4966, 716, 1052, 1809, 2010, 2508, 3370, 1136, 1952
141.922, -3250.470, 1785.770, 54.9323, 140.00, 239.00, 5000, 2538, 5000, 5000, 2510, 5000, 5000, 4858, 722, 1070, 1891, 2057, 2579, 3420, 1061, 2149
142.023, -3239.315, 1800.805, 52.9987, 140.00, 239.00, 5000, 2484, 5000, 5000, 2507, 5000, 3698, 1713, 730, 1090, 1915, 2107, 2685, 3475, 1027, 2356
142.123, -3227.190, 1816.810, 50.9772, 140.00, 239.00, 5000, 2453, 5000, 5000, 2504, 5000, 3522, 1602, 739, 1141, 1940, 2138, 2789, 3549, 936, 5000
142.223, -3215.065, 1831.845, 49.9225, 140.00, 239.00, 5000, 2404, 5000, 5000, 2504, 5000, 3349, 1441, 748, 1192, 1967, 2193, 2893, 3600, 925, 5000
142.325, -3203.425, 1845.910, 47.9889, 140.00, 239.00, 5000, 2378, 5000, 5000, 2483, 5000, 3198, 1321, 758, 1243, 1995, 2252, 3026, 3665, 1015, 5000
142.425, -3190.330, 1860.945, 46.9342, 140.00, 239.00, 5000, 2356, 5000, 5000, 2491, 5000, 3249, 1209, 767, 1275, 2005, 2314, 3139, 3747, 1047, 5000
142.526, -3177.235, 1874.525, 44.9127, 140.00, 239.00, 5000, 3158, 5000, 5000, 2487, 5000, 3323, 1132, 765, 1335, 2036, 2358, 3297, 1430, 1101, 5000
142.626, -3163.170, 1887.620, 42.9791, 140.00, 239.00, 5000, 5000, 5000, 3818, 5000, 5000, 3420, 1087, 764, 1419, 2070, 2428, 3417, 1349, 1157, 5000
142.726, -3150.075, 1900.715, 41.9244, 140.00, 239.00, 5000, 5000, 5000, 2361, 5000, 5000, 3480, 1045, 773, 1452, 2105, 2503, 3461, 1249, 1214, 5000
142.879, -3121.460, 1926.905, 38.9360, 140.00, 239.00, 5000, 5000, 5000, 2315, 5000, 5000, 5000, 968, 798, 1621, 2162, 2643, 3534, 1099, 1334, 5000
142.979, -3106.425, 1938.545, 36.9145, 140.00, 239.00, 5000, 5000, 5000, 2308, 5000, 5000, 5000, 932, 812, 1718, 2203, 2734, 3585, 1047, 1418, 5000
143.081, -3090.420, 1949.700, 38.9360, 239.00, 140.00, 5000, 5000, 5000, 2284, 5000, 5000, 5000, 1074, 782, 1584, 2208, 2673, 3570, 1109, 1386, 5000
143.181, -3075.385, 1961.825, 39.9907, 239.00, 140.00, 5000, 5000, 5000, 2263, 5000, 5000, 3462, 1198, 755, 1494, 2194, 2619, 3568, 1193, 1374, 5000
143.283, -3061.320, 1974.920, 38.9360, 140.00, 239.00, 5000, 5000, 5000, 2246, 5000, 5000, 5000, 1156, 767, 1569, 2234, 2706, 3621, 1098, 1436, 5000
143.383, -3046.285, 1985.590, 36.9145, 140.00, 239.00, 5000, 5000, 5000, 2239, 5000, 5000, 5000, 1117, 771, 1645, 2255, 2798, 3674, 1147, 1520, 5000
143.484, -3030.280, 1997.715, 34.9809, 140.00, 239.00, 5000, 5000, 5000, 2209, 5000, 5000, 5000, 1079, 771, 1742, 2300, 2870, 3725, 1177, 1588, 5000
143.584, -3015.245, 2008.870, 33.9262, 140.00, 239.00, 5000, 5000, 5000, 2203, 5000, 5000, 5000, 1043, 773, 1821, 2348, 2976, 3782, 1208, 1678, 5000
143.734, -2983.235, 2029.725, 30.9379, 140.00, 239.00, 5000, 5000, 5000, 2200, 4891, 5000, 5000, 999, 804, 2086, 2429, 3184, 3913, 1314, 1869, 5000
143.838, -2966.260, 2039.910, 28.9164, 140.00, 239.00, 5000, 5000, 5000, 2178, 4956, 3359, 5000, 967, 820, 2211, 2485, 3318, 1668, 1369, 1991, 5000
143.941, -2949.285, 2048.640, 30.9379, 239.00, 140.00, 5000, 5000, 5000, 2158, 4840, 5000, 5000, 1068, 778, 2023, 2473, 3213, 1684, 1347, 1947, 5000
144.041, -2933.280, 2058.825, 31.9926, 239.00, 140.00, 5000, 5000, 5000, 2113, 5000, 5000, 5000, 1172, 747, 1860, 2442, 3149, 3922, 1366, 1903, 5000
144.145, -2917.275, 2068.525, 30.9379, 140.00, 239.00, 5000, 5000, 5000, 2116, 4806, 5000, 5000, 1114, 754, 1983, 2497, 3244, 1719, 1399, 2002, 5000
144.245, -2900.300, 2078.710, 28.9164, 140.00, 239.00, 5000, 5000, 5000, 2108, 4866, 3354, 5000, 1103, 769, 2149, 2531, 3379, 1695, 1454, 2105, 5000
144.345, -2883.325, 2087.925, 26.9828, 140.00, 239.00, 2417, 5000, 5000, 2110, 4907, 3200, 5000, 1071, 786, 2277, 2592, 3493, 1589, 1511, 2234, 5000
144.446, -2866.350, 2096.655, 25.9281, 140.00, 239.00, 2397, 5000, 3480, 2106, 4952, 3048, 5000, 1061, 797, 2304, 2657, 3653, 1467, 1570, 2389, 5000
144.546, -2849.375, 2105.870, 23.9944, 140.00, 239.00, 2335, 5000, 2013, 2085, 4993, 2938, 5000, 1031, 799, 2335, 2707, 3792, 1368, 1631, 2529, 5000
144.648, -2832.400, 2113.630, 22.9397, 140.00, 239.00, 2299, 5000, 1998, 5000, 5000, 2830, 5000, 1024, 800, 2366, 2774, 3834, 1313, 1693, 5000, 2414
144.748, -2814.455, 2120.905, 20.9182, 140.00, 239.00, 2244, 5000, 1975, 5000, 5000, 2946, 5000, 995, 820, 2400, 2852, 3867, 1382, 1757, 5000, 2352
144.849, -2796.025, 2127.695, 18.9846, 140.00, 239.00, 2215, 5000, 1970, 5000, 5000, 3024, 5000, 968, 825, 2415, 2936, 3913, 1432, 1845, 5000, 2316
144.951, -2778.080, 2133.515, 20.9182, 239.00, 140.00, 2230, 5000, 1943, 5000, 5000, 2889, 5000, 1053, 776, 2414, 2869, 3908, 1418, 1814, 5000, 2338
145.150, -2742.190, 2148.550, 23.9944, 239.00, 140.00, 2289, 5000, 1914, 5000, 4869, 2892, 5000, 1187, 867, 2378, 2777, 3867, 1436, 1777, 5000, 2412
145.252, -2725.215, 2155.825, 22.9397, 140.00, 239.00, 2231, 5000, 1895, 5000, 4920, 2784, 5000, 1156, 867, 2410, 2827, 3948, 1447, 1840, 5000, 2347
145.352, -2707.270, 2163.585, 20.9182, 140.00, 239.00, 2199, 5000, 1880, 5000, 4975, 2757, 5000, 1148, 847, 2444, 2906, 3990, 1510, 1926, 5000, 2307
145.453, -2689.325, 2170.860, 18.9846, 140.00, 239.00, 2381, 5000, 1867, 5000, 5000, 2855, 5000, 1119, 849, 2481, 2991, 4023, 1539, 1993, 5000, 2249
145.553, -2671.380, 2176.680, 17.9299, 140.00, 239.00, 2661, 5000, 1838, 5000, 5000, 2936, 5000, 1091, 850, 2498, 3055, 4081, 1590, 2085, 5000, 2216
145.653, -2653.435, 2182.985, 15.9963, 140.00, 239.00, 2974, 5000, 1840, 5000, 5000, 2999, 5000, 1084, 853, 2540, 3151, 4130, 1641, 2178, 5000, 2144
145.755, -2634.035, 2187.835, 14.9416, 140.00, 239.00, 5000, 5000, 1815, 5000, 5000, 3128, 5000, 1058, 834, 2583, 3255, 4202, 1694, 2297, 5000, 2536
145.905, -2597.175, 2197.535, 10.9865, 140.00, 239.00, 5000, 5000, 1799, 4489, 5000, 5000, 4855, 1028, 799, 2656, 3458, 2064, 1785, 2504, 5000, 5000
146.006, -2578.260, 2200.930, 9.9318, 140.00, 239.00, 4934, 1797, 1806, 4508, 5000, 5000, 4755, 1023, 802, 2708, 3558, 2010, 1843, 2656, 5000, 5000
146.106, -2559.345, 2204.810, 7.9981, 140.00, 239.00, 4890, 1780, 1793, 4546, 5000, 5000, 4665, 1020, 826, 2764, 3698, 1882, 1902, 2749, 5000, 4963
146.206, -2540.430, 2206.750, 6.9434, 140.00, 239.00, 4819, 1749, 1795, 4571, 3002, 5000, 4570, 997, 830, 2824, 3817, 1759, 1963, 5000, 5000, 4897
146.308, -2521.030, 2209.660, 4.9219, 140.00, 239.00, 4938, 1725, 5000, 4619, 2849, 5000, 4479, 973, 833, 2863, 3983, 1659, 2046, 5000, 5000, 4836
146.410, -2502.115, 2210.630, 6.9434, 239.00, 140.00, 4807, 1717, 5000, 4543, 2964, 5000, 4559, 1020, 854, 2828, 3823, 1819, 2001, 5000, 5000, 4894
146.561, -2464.285, 2215.965, 9.9318, 239.00, 140.00, 4899, 1711, 1711, 4409, 5000, 5000, 4739, 1120, 918, 2749, 3611, 2172, 1956, 2819, 5000, 4999
146.664, -2445.370, 2219.845, 7.9981, 140.00, 239.00, 4835, 1692, 1705, 4429, 5000, 5000, 4627, 1095, 921, 2781, 3721, 2043, 2035, 5000, 5000, 4928
146.764, -2426.455, 2221.785, 6.9434, 140.00, 239.00, 4897, 1675, 5000, 4474, 2929, 5000, 4545, 1071, 905, 2841, 3875, 1918, 2096, 5000, 5000, 4863
146.914, -2407.055, 2224.695, 4.9219, 140.00, 239.00, 5000, 1652, 5000, 4501, 2775, 5000, 4472, 1068, 908, 2905, 4009, 1776, 2180, 5000, 5000, 4862
147.015, -2388.140, 2225.665, 2.9883, 140.00, 239.00, 5000, 1620, 5000, 4541, 2664, 5000, 4389, 1066, 912, 2948, 4155, 1793, 2246, 5000, 5000, 4946
147.115, -2369.225, 2226.635, 1.9336, 140.00, 239.00, 5000, 1622, 5000, 4585, 2534, 5000, 4317, 1043, 916, 3020, 4280, 1850, 2334, 5000, 5000, 5000
147.217, -2350.310, 2227.605, -0.0000, 140.00, 239.00, 5000, 1594, 5000, 4642, 2425, 5000, 4262, 1041, 901, 3097, 4334, 1879, 2405, 5000, 5000, 5000
147.317, -2331.395, 2227.605, -0.9668, 140.00, 239.00, 5000, 1600, 5000, 4714, 2399, 5000, 4188, 1040, 906, 3154, 4365, 1930, 2520, 5000, 5000, 5000
147.418, -2311.025, 2227.605, -2.9883, 140.00, 239.00, 5000, 1578, 4964, 4785, 2477, 5000, 4143, 1019, 910, 3242, 4422, 1981, 2617, 5000, 5000, 5000
147.518, -2292.110, 2227.120, -4.9219, 140.00, 239.00, 5000, 1586, 4675, 4852, 2558, 5000, 4080, 1018, 911, 3337, 4480, 2034, 2718, 5000, 2512, 5000
147.668, -2254.280, 2223.240, -7.9981, 140.00, 239.00, 5000, 1558, 4171, 5000, 2773, 4814, 3919, 997, 907, 3520, 4592, 2145, 2953, 5000, 2388, 5000
147.770, -2235.365, 2221.300, -8.9650, 140.00, 239.00, 5000, 5000, 4189, 5000, 5000, 4702, 3754, 997, 873, 3609, 4668, 2203, 5000, 5000, 2322, 5000
147.872, -2216.450, 2218.390, -7.9981, 239.00, 140.00, 5000, 5000, 4109, 5000, 2713, 4805, 3913, 1012, 922, 3512, 4621, 2162, 3013, 5000, 2395, 5000
147.972, -2197.050, 2215.480, -5.9766, 239.00, 140.00, 5000, 1519, 4292, 5000, 2565, 4918, 4008, 1027, 931, 3424, 4600, 2164, 2922, 5000, 2448, 5000
148.074, -2178.135, 2213.055, -7.9981, 140.00, 239.00, 5000, 5000, 4089, 5000, 2674, 4797, 3954, 1027, 938, 3505, 4652, 2200, 3053, 5000, 2377, 5000
148.174, -2159.220, 2210.145, -8.9650, 140.00, 239.00, 5000, 5000, 4130, 5000, 5000, 4680, 3789, 1028, 944, 3623, 4727, 2258, 5000, 5000, 2334, 5000
148.275, -2140.305, 2207.235, -10.9865, 140.00, 239.00, 5000, 5000, 4173, 5000, 5000, 4584, 3676, 1011, 930, 3720, 2500, 2337, 5000, 5000, 2295, 5000
148.377, -2120.420, 2203.355, -11.9533, 178.00, 221.00, 5000, 5000, 4178, 5000, 5000, 4516, 3625, 1026, 938, 3772, 2532, 2378, 5000, 5000, 2400, 5000
148.477, -2100.050, 2199.475, -11.9533, 200.00, 200.00, 5000, 5000, 4162, 5000, 5000, 4510, 3620, 1022, 947, 3766, 2550, 2397, 5000, 5000, 2442, 5000
148.578, -2081.135, 2195.110, -11.9533, 200.00, 200.00, 5000, 5000, 4158, 5000, 5000, 4504, 3638, 1038, 942, 3759, 2552, 2417, 5000, 5000, 2525, 5000
148.678, -2061.250, 2191.230, -11.9533, 200.00, 200.00, 5000, 5000, 4137, 5000, 5000, 4498, 3634, 1034, 959, 3752, 2573, 2417, 5000, 5000, 2566, 5000
148.778, -2041.365, 2187.350, -11.9533, 200.00, 200.00, 5000, 5000, 4117, 5000, 5000, 4492, 3629, 1034, 975, 3746, 4889, 2436, 5000, 5000, 2608, 5000
148.880, -2021.480, 2183.470, -11.9533, 200.00, 200.00, 5000, 5000, 4096, 5000, 5000, 4476, 3647, 1046, 971, 3754, 4910, 2456, 5000, 5000, 2649, 5000
149.030, -1982.195, 2175.225, -11.9533, 200.00, 200.00, 1610, 5000, 4076, 5000, 5000, 4443, 3661, 1059, 983, 3759, 4930, 2495, 5000, 5000, 2732, 5000
149.131, -1962.310, 2171.345, -11.9533, 200.00, 200.00, 1594, 5000, 4062, 5000, 5000, 4437, 3656, 1075, 999, 3752, 4946, 2495, 5000, 5000, 2773, 5000
149.231, -1942.425, 2167.465, -11.9533, 200.00, 200.00, 1599, 5000, 4056, 5000, 5000, 4431, 3674, 1071, 1016, 3745, 4950, 2514, 5000, 5000, 2815, 5000
149.331, -1922.055, 2163.100, -11.9533, 200.00, 200.00, 1582, 5000, 4035, 5000, 5000, 4426, 3670, 1087, 1011, 3739, 4971, 2534, 5000, 5000, 2856, 5000
149.433, -1903.140, 2159.220, -11.9533, 200.00, 200.00, 1566, 5000, 4036, 5000, 5000, 4399, 3688, 1103, 1014, 3732, 4971, 2553, 5000, 5000, 2897, 5000
149.533, -1863.370, 2151.460, -11.9533, 200.00, 200.00, 1554, 5000, 3999, 5000, 5000, 4377, 3679, 1115, 1019, 3719, 5000, 2592, 5000, 5000, 2980, 5000
149.634, -1843.000, 2146.125, -11.9533, 200.00, 200.00, 1538, 5000, 3995, 2347, 5000, 4371, 3697, 1111, 1035, 3713, 5000, 2612, 5000, 5000, 3021, 5000
149.734, -1823.115, 2142.245, -11.9533, 200.00, 200.00, 1521, 5000, 3974, 2328, 5000, 4365, 3715, 1111, 1032, 3706, 5000, 2632, 5000, 5000, 3063, 5000
149.834, -1804.200, 2138.365, -11.9533, 200.00, 200.00, 1526, 5000, 3953, 2308, 5000, 4359, 3710, 1123, 1048, 3700, 5000, 2651, 5000, 5000, 3104, 5000
149.936, -1784.315, 2134.000, -11.9533, 200.00, 200.00, 1509, 5000, 3933, 2288, 5000, 4349, 3706, 1140, 1064, 3696, 5000, 2671, 5000, 5000, 3145, 1626
150.036, -1764.430, 2130.120, -11.9533, 200.00, 200.00, 1493, 5000, 3933, 2269, 5000, 4323, 3690, 1135, 1060, 3719, 5000, 2690, 5000, 5000, 3187, 1610
150.137, -1724.175, 2122.360, -11.9533, 200.00, 200.00, 1481, 5000, 3898, 2230, 5000, 4304, 3669, 1148, 1072, 3706, 5000, 2709, 5000, 5000, 3306, 1597
150.237, -1705.260, 2118.480, -11.9533, 200.00, 200.00, 1465, 5000, 3892, 2210, 5000, 4298, 3664, 1164, 1088, 3699, 5000, 2729, 5000, 5000, 3310, 1590
150.338, -1685.375, 2114.115, -11.9533, 200.00, 200.00, 1448, 5000, 3872, 2190, 5000, 4292, 3660, 1180, 1090, 3693, 5000, 2749, 5000, 5000, 3315, 1585
150.439, -1665.005, 2110.235, -11.9533, 200.00, 200.00, 1453, 5000, 3872, 2171, 5000, 4286, 3652, 1176, 1100, 3686, 5000, 2768, 5000, 5000, 5000, 1569
150.539, -1645.120, 2106.355, -11.9533, 200.00, 200.00, 1436, 5000, 3852, 2151, 5000, 4273, 3628, 1190, 1096, 3679, 5000, 2788, 5000, 5000, 5000, 1553
150.640, -1626.205, 2102.475, -11.9533, 200.00, 200.00, 1420, 5000, 3836, 2110, 5000, 4246, 3624, 1188, 1113, 3673, 5000, 2788, 5000, 5000, 5000, 1536
150.740, -1606.320, 2098.110, -11.9533, 200.00, 200.00, 1403, 5000, 3832, 2072, 5000, 4238, 3619, 1186, 1108, 3666, 5000, 2807, 5000, 5000, 5000, 1520
150.891, -1566.065, 2090.350, -11.9533, 200.00, 200.00, 1391, 5000, 3790, 2032, 5000, 4225, 3609, 1217, 1141, 3653, 5000, 2847, 5000, 5000, 5000, 1508
151.043, -1546.180, 2086.470, -11.9533, 200.00, 200.00, 1396, 5000, 3769, 2013, 5000, 4219, 3582, 1212, 1137, 3646, 5000, 2866, 5000, 5000, 5000, 1508
151.144, -1527.265, 2082.105, -11.9533, 200.00, 200.00, 1380, 5000, 3770, 1993, 5000, 4213, 3578, 1229, 1153, 3640, 5000, 2886, 5000, 5000, 5000, 1496
151.244, -1507.380, 2077.255, -11.9533, 200.00, 200.00, 1363, 5000, 3749, 1964, 5000, 4196, 3573, 1225, 1149, 3664, 5000, 2905, 5000, 5000, 5000, 1479
151.344, -1487.010, 2073.375, -11.9533, 200.00, 200.00, 1347, 5000, 3735, 1934, 5000, 4171, 3568, 1200, 1165, 3659, 5000, 2924, 5000, 5000, 5000, 1463
151.445, -1467.125, 2069.010, -11.9533, 200.00, 200.00, 1331, 5000, 3729, 1915, 5000, 4165, 3541, 2442, 1166, 3652, 5000, 2944, 5000, 5000, 5000, 1447
151.546, -1447.240, 2065.130, -11.9533, 200.00, 200.00, 1315, 5000, 3709, 1895, 5000, 4159, 3537, 2438, 1177, 3646, 5000, 2964, 5000, 5000, 5000, 1451
151.646, -1428.325, 2061.250, -11.9533, 200.00, 200.00, 1318, 5000, 3709, 1876, 5000, 4152, 3532, 2448, 1173, 3639, 5000, 2983, 5000, 5000, 5000, 1435
151.747, -1408.440, 2057.370, -11.9533, 200.00, 200.00, 1319, 5000, 3688, 1856, 5000, 4146, 3527, 2450, 1189, 1179, 5000, 3003, 5000, 5000, 5000, 1424
151.847, -1388.070, 2053.005, -11.9533, 200.00, 200.00, 1306, 5000, 3672, 1818, 5000, 4140, 3522, 2446, 1185, 1189, 5000, 3003, 5000, 5000, 5000, 1423
151.949, -1369.155, 2049.125, -12.9201, 158.00, 221.00, 1276, 4935, 3689, 1739, 5000, 4080, 3484, 2451, 1189, 1200, 5000, 3064, 5000, 3262, 5000, 1389
152.049, -1351.210, 2045.245, -13.9748, 140.00, 239.00, 1250, 4488, 3722, 1624, 5000, 3980, 3473, 2441, 1198, 3823, 5000, 3149, 5000, 3165, 5000, 1358
152.150, -1313.380, 2035.060, -16.9631, 140.00, 239.00, 2755, 3680, 3795, 1456, 5000, 3829, 3415, 2426, 1197, 4121, 5000, 3348, 5000, 2969, 5000, 1299
152.252, -1295.435, 2029.240, -15.9963, 239.00, 140.00, 2860, 3922, 3735, 1493, 5000, 3872, 3408, 2422, 1196, 3963, 5000, 3293, 5000, 3064, 5000, 1319
152.353, -1277.005, 2024.390, -13.9748, 239.00, 140.00, 2862, 4250, 3667, 1550, 5000, 3950, 3427, 2440, 1218, 1281, 5000, 3222, 5000, 3195, 5000, 1318
152.453, -1258.090, 2019.055, -12.9201, 239.00, 140.00, 2886, 4595, 3616, 1589, 5000, 4007, 3428, 2461, 1220, 1257, 5000, 3154, 5000, 3335, 5000, 1337
152.557, -1239.175, 2015.175, -13.9748, 140.00, 239.00, 2850, 4131, 3649, 1473, 5000, 3909, 3395, 2452, 1230, 1301, 5000, 3259, 5000, 3207, 5000, 1306
152.657, -1221.230, 2010.325, -15.9963, 140.00, 239.00, 2776, 3737, 3684, 1378, 5000, 3846, 3388, 2444, 1219, 1320, 5000, 3347, 5000, 3090, 5000, 1276
152.758, -1202.315, 2005.475, -16.9631, 140.00, 239.00, 3017, 3337, 3723, 1305, 5000, 3766, 3361, 2437, 1229, 1316, 5000, 3439, 5000, 2989, 5000, 1247
152.858, -1184.370, 2000.140, -18.9846, 140.00, 239.00, 3330, 3346, 3764, 1252, 4847, 3710, 3337, 2432, 1237, 4255, 3369, 3554, 5000, 3118, 5000, 2761
152.958, -1166.425, 1993.350, -20.9182, 140.00, 239.00, 3780, 3341, 3828, 1180, 4692, 3638, 3253, 2428, 1230, 4425, 3310, 3673, 5000, 3290, 5000, 2818
153.060, -1148.480, 1986.075, -18.9846, 239.00, 140.00, 3492, 3331, 3748, 1175, 4806, 3686, 3302, 2424, 1226, 1355, 5000, 3590, 5000, 3204, 5000, 2799
153.160, -1130.050, 1980.255, -16.9631, 239.00, 140.00, 3232, 3264, 3670, 1232, 4960, 3728, 3312, 2432, 1203, 1373, 5000, 3511, 5000, 3066, 5000, 2843
153.262, -1111.135, 1974.435, -18.9846, 140.00, 239.00, 3589, 3289, 3731, 1139, 4771, 3651, 3289, 2427, 1235, 1397, 5000, 3606, 5000, 3259, 5000, 2812
153.461, -1058.270, 1954.065, -23.9944, 140.00, 239.00, 5000, 3322, 5000, 1230, 4355, 3478, 3110, 2419, 1250, 4818, 3193, 3997, 5000, 3735, 5000, 4058
153.561, -1040.325, 1946.305, -24.9613, 140.00, 239.00, 5000, 3345, 5000, 1264, 4231, 3428, 3035, 2419, 1254, 5000, 3083, 4151, 5000, 5000, 5000, 5000
153.663, -1023.350, 1938.060, -23.9944, 239.00, 140.00, 5000, 3306, 5000, 1215, 4326, 3459, 3114, 2424, 1255, 4782, 3248, 4032, 5000, 3817, 5000, 5000
153.763, -1005.405, 1930.300, -21.9729, 239.00, 140.00, 5000, 3268, 5000, 1127, 4433, 3475, 3176, 2430, 1259, 1470, 3417, 3920, 5000, 3676, 5000, 3973
153.864, -987.460, 1923.025, -20.9182, 239.00, 140.00, 5000, 3254, 5000, 1061, 4539, 3522, 3200, 2417, 2418, 1445, 3550, 3832, 5000, 3570, 5000, 3620
153.965, -969.030, 1916.235, -21.9729, 140.00, 239.00, 5000, 3250, 5000, 1111, 4407, 3458, 3182, 2428, 2421, 1488, 3513, 3956, 5000, 3733, 5000, 4059
154.065, -952.055, 1909.445, -23.9944, 140.00, 239.00, 5000, 3272, 5000, 1143, 4274, 3398, 3104, 2414, 2427, 1508, 3359, 4105, 5000, 5000, 5000, 5000
154.166, -934.110, 1901.200, -24.9613, 140.00, 239.00, 5000, 3274, 1411, 1176, 4154, 3368, 3030, 2434, 1265, 1524, 3248, 4239, 5000, 5000, 1812, 5000
154.266, -917.135, 1893.440, -26.9828, 140.00, 239.00, 5000, 3301, 1292, 1232, 4042, 3316, 2980, 2416, 1230, 5000, 3233, 4378, 5000, 5000, 1722, 5000
154.366, -900.160, 1885.195, -28.9164, 140.00, 239.00, 5000, 3330, 1174, 1269, 3933, 3269, 2911, 2420, 1266, 5000, 3295, 5000, 5000, 5000, 1656, 5000
154.468, -883.185, 1875.010, -26.9828, 239.00, 140.00, 5000, 3286, 1218, 1197, 3999, 3295, 2982, 2419, 2445, 5000, 3214, 4413, 5000, 5000, 1720, 5000
154.568, -866.210, 1867.250, -24.9613, 239.00, 140.00, 5000, 3250, 1243, 1127, 4091, 3301, 3036, 2420, 2439, 1559, 3376, 4309, 5000, 5000, 1765, 5000
154.669, -848.265, 1858.035, -23.9944, 239.00, 140.00, 5000, 3225, 1310, 1058, 4181, 3336, 3094, 2411, 2415, 1510, 3562, 4169, 5000, 5000, 1853, 5000
154.770, -831.290, 1851.245, -24.9613, 140.00, 239.00, 5000, 3240, 1169, 1091, 4049, 3282, 3019, 2425, 2422, 1553, 3431, 4345, 5000, 5000, 1760, 5000
154.870, -813.345, 1842.030, -26.9828, 140.00, 239.00, 5000, 3255, 1089, 1146, 3929, 3232, 2969, 2421, 2430, 1595, 3303, 4485, 5000, 5000, 1671, 5000
154.971, -796.370, 1834.270, -28.9164, 140.00, 239.00, 5000, 3274, 991, 1183, 3835, 3186, 2900, 2430, 2440, 1617, 3357, 5000, 5000, 5000, 1606, 5000
155.071, -780.365, 1824.085, -29.9711, 140.00, 239.00, 5000, 3295, 914, 1242, 3749, 3144, 2855, 2434, 2452, 5000, 3455, 5000, 3729, 5000, 1542, 5000
155.221, -747.385, 1805.170, -32.9594, 140.00, 239.00, 5000, 3350, 744, 4921, 3571, 3072, 2750, 2449, 1855, 5000, 3617, 5000, 3429, 5000, 1423, 5000
155.323, -731.380, 1794.015, -31.9926, 239.00, 140.00, 5000, 3317, 747, 4957, 3611, 3082, 2790, 2418, 2465, 5000, 3546, 5000, 3618, 5000, 1482, 5000
155.423, -714.405, 1784.315, -29.9711, 239.00, 140.00, 5000, 3272, 770, 4987, 3683, 3098, 2834, 2412, 2452, 1686, 3479, 5000, 3791, 5000, 1522, 5000
155.524, -698.400, 1774.130, -28.9164, 239.00, 140.00, 5000, 3223, 754, 1122, 3741, 3100, 2881, 2409, 2419, 1648, 3415, 5000, 5000, 5000, 1584, 5000
155.625, -681.425, 1765.400, -29.9711, 140.00, 239.00, 5000, 3256, 697, 4935, 3640, 3063, 2835, 2414, 2439, 1700, 3512, 5000, 3820, 5000, 1521, 5000
155.726, -664.450, 1755.215, -31.9926, 140.00, 239.00, 5000, 3290, 701, 4873, 3554, 3026, 2772, 2420, 2443, 1722, 3592, 5000, 3676, 5000, 1420, 5000
155.826, -648.445, 1745.030, -32.9594, 140.00, 239.00, 5000, 3327, 727, 4798, 3460, 2988, 2731, 2428, 2466, 5000, 3675, 5000, 3547, 5000, 1645, 5000
