%
% Complex Data
%

@RELATION complex

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
122.292, 6740.530, -197.880, -78.9268, 239.00, 140.00, 1786, 2018, 2747, 5000, 5000, 3208, 3237, 2056, 953, 1081, 1496, 2881, 3535, 3750, 2885, 1829
122.392, 6744.895, -215.825, -76.9932, 239.00, 140.00, 1791, 1981, 2651, 4807, 5000, 3157, 3365, 2074, 959, 1064, 1446, 2677, 3557, 3734, 2993, 1841
122.493, 6748.775, -234.740, -78.9268, 140.00, 239.00, 1778, 2009, 2735, 5000, 5000, 3169, 3249, 2063, 961, 1090, 1508, 2903, 3572, 3789, 2873, 1821
122.594, 6751.685, -253.655, -80.9483, 140.00, 239.00, 1767, 2041, 2828, 5000, 2967, 3183, 3143, 2054, 964, 1118, 1574, 3166, 3590, 3849, 2764, 1803
122.744, 6757.990, -291.970, -83.9366, 140.00, 239.00, 1751, 2114, 3043, 5000, 2936, 3219, 2953, 2040, 970, 1177, 1723, 3779, 3635, 3982, 1047, 1775
122.845, 6759.930, -310.885, -84.9913, 140.00, 239.00, 1746, 2156, 3170, 5000, 2924, 3242, 2869, 2034, 974, 1210, 1808, 3769, 3663, 4057, 957, 1763
122.945, 6761.870, -329.800, -86.9249, 140.00, 239.00, 1743, 2203, 3310, 5000, 2915, 3268, 2791, 2030, 977, 1243, 1900, 3762, 3694, 3974, 989, 1754
123.046, 6762.840, -348.715, -88.9464, 140.00, 239.00, 1742, 2254, 3467, 5000, 2907, 3297, 2718, 987, 982, 1279, 2001, 3757, 3728, 3754, 1084, 1747
123.147, 6762.840, -368.600, -89.9132, 140.00, 239.00, 1743, 2311, 3643, 5000, 2903, 3330, 2651, 985, 986, 1317, 2113, 3757, 3765, 3560, 1154, 1742
123.248, 6762.840, -387.515, -88.9464, 239.00, 140.00, 1742, 2254, 3466, 5000, 2869, 3254, 2719, 2027, 982, 1279, 2001, 3796, 3766, 3754, 1141, 1747
123.348, 6763.810, -406.915, -86.9249, 239.00, 140.00, 1742, 2201, 3307, 5000, 2838, 3182, 2794, 2031, 979, 1246, 1903, 3839, 3770, 3970, 1130, 1753
123.450, 6764.780, -425.830, -88.9464, 140.00, 239.00, 1741, 2252, 3464, 5000, 2831, 3210, 2721, 2028, 983, 1281, 2004, 3835, 3805, 3751, 1199, 1745
123.600, 6764.780, -463.660, -91.9347, 140.00, 239.00, 1745, 2370, 3839, 5000, 2822, 3278, 2590, 2026, 993, 1359, 2240, 3836, 3884, 3384, 1355, 1737
123.701, 6764.295, -483.545, -92.9894, 140.00, 239.00, 1750, 2438, 4063, 5000, 2822, 3317, 2531, 1501, 998, 1402, 2378, 3841, 3930, 3230, 1444, 1736
123.851, 6763.325, -502.945, -94.9231, 140.00, 239.00, 1757, 2512, 4320, 5000, 2824, 3361, 2476, 1203, 1004, 1447, 2534, 3849, 3978, 1250, 1541, 1736
123.953, 6761.385, -521.860, -96.9446, 140.00, 239.00, 1766, 2593, 4615, 5000, 2828, 3410, 2424, 1046, 1010, 1496, 2711, 3861, 4032, 1195, 1647, 1739
124.053, 6759.445, -540.775, -97.9993, 140.00, 239.00, 1777, 2682, 4956, 5000, 2835, 3317, 2376, 983, 1016, 1548, 2913, 3875, 4089, 1131, 1765, 1744
124.153, 6756.050, -559.690, -99.9329, 140.00, 239.00, 1791, 2780, 5000, 2664, 2844, 3195, 2330, 983, 1023, 1604, 3147, 3892, 4151, 1185, 1896, 1751
124.254, 6749.260, -597.520, -102.9212, 140.00, 239.00, 1824, 3007, 5000, 2630, 2870, 2979, 2248, 985, 1038, 1730, 3746, 3937, 4289, 1306, 1940, 1771
124.354, 6745.380, -615.950, -104.9427, 140.00, 239.00, 1844, 3139, 5000, 2617, 2888, 2883, 2209, 986, 1046, 1801, 4099, 3965, 4313, 1373, 1913, 1785
124.456, 6740.045, -634.865, -105.9974, 140.00, 239.00, 1866, 3285, 5000, 2607, 2908, 2793, 2174, 988, 1054, 1879, 4088, 3995, 4064, 1445, 1889, 1800
124.556, 6735.195, -652.810, -107.9310, 140.00, 239.00, 1891, 3448, 5000, 2598, 2932, 2710, 2141, 990, 1064, 1964, 4081, 4029, 3846, 1522, 1868, 1818
124.657, 6729.375, -671.725, -108.9857, 140.00, 239.00, 1919, 3630, 5000, 2592, 2959, 2633, 2109, 993, 1073, 2058, 4077, 4066, 3654, 1606, 1850, 1839
124.808, 6715.310, -709.555, -109.9525, 200.00, 200.00, 1945, 3750, 5000, 2560, 2940, 2583, 2083, 983, 1067, 2086, 4105, 4115, 3588, 1695, 1853, 1861
124.909, 6708.035, -728.955, -109.9525, 200.00, 200.00, 1952, 3764, 5000, 2541, 2918, 2574, 2076, 975, 1060, 2072, 4124, 4134, 3602, 1724, 1860, 1869
125.059, 6694.455, -765.815, -109.9525, 200.00, 200.00, 1967, 3792, 5000, 2503, 2875, 2555, 2061, 960, 1044, 2044, 4162, 4172, 3630, 1783, 1875, 1883
125.160, 6687.180, -784.730, -109.9525, 200.00, 200.00, 1974, 3806, 5000, 2484, 2853, 2546, 2053, 1003, 1037, 2030, 4181, 4191, 3643, 1812, 1882, 1891
125.261, 6680.390, -803.645, -109.9525, 200.00, 200.00, 1982, 3820, 5000, 2465, 2832, 2537, 2046, 1057, 1030, 2016, 4200, 4210, 3657, 1842, 1890, 1898
125.361, 6673.115, -822.560, -109.9525, 200.00, 200.00, 1989, 3834, 5000, 2446, 2810, 2529, 2039, 1111, 1022, 2002, 4219, 4229, 3670, 1871, 1897, 1905
125.462, 6666.325, -841.960, -109.9525, 200.00, 200.00, 1997, 3848, 5000, 2427, 2788, 2520, 2031, 1165, 1015, 1988, 4238, 4248, 3684, 1900, 1904, 1913
125.612, 6652.260, -879.790, -109.9525, 200.00, 200.00, 2012, 3876, 5000, 2389, 2745, 2501, 2017, 1272, 1000, 1960, 4276, 4286, 1614, 1959, 1919, 1928
125.713, 6645.470, -898.705, -109.9525, 200.00, 200.00, 2019, 3890, 5000, 2370, 2723, 2492, 2010, 1327, 992, 1945, 4295, 4306, 1628, 1989, 1927, 1935
125.864, 6631.405, -936.535, -109.9525, 200.00, 200.00, 2034, 3918, 5000, 2332, 2680, 2474, 1995, 1435, 978, 1918, 4334, 4343, 1655, 2047, 1941, 1950
125.965, 6624.130, -955.935, -109.9525, 200.00, 200.00, 2041, 3933, 5000, 2312, 2658, 2465, 1987, 1488, 970, 1903, 4352, 4363, 1669, 2077, 1949, 1958
126.065, 6617.340, -974.850, -109.9525, 200.00, 200.00, 2049, 3947, 5000, 2293, 2636, 2456, 1980, 1542, 963, 1890, 4371, 4382, 1683, 2106, 1956, 1965
126.165, 6603.275, -1012.680, -109.9525, 200.00, 200.00, 2063, 3975, 5000, 2255, 2593, 2438, 1965, 1650, 1041, 1861, 4410, 4420, 1710, 2165, 1971, 1980
126.266, 6596.000, -1031.595, -109.9525, 200.00, 200.00, 2071, 3989, 5000, 2236, 2571, 2429, 1957, 1704, 1095, 1847, 4428, 4439, 1724, 2194, 1978, 1987
126.417, 6582.420, -1069.910, -109.9525, 200.00, 200.00, 2086, 4017, 5000, 2198, 2527, 2411, 1943, 1812, 1202, 1819, 4466, 4477, 1752, 2253, 1993, 2002
126.518, 6575.145, -1088.825, -109.9525, 200.00, 200.00, 2093, 4031, 5000, 2179, 2506, 2402, 1935, 1866, 1256, 1805, 4486, 4496, 1766, 2282, 2000, 2009
126.618, 6568.355, -1107.740, -109.9525, 200.00, 200.00, 2100, 4045, 5000, 2160, 2484, 2393, 1928, 1920, 1310, 1791, 4505, 4515, 1779, 2312, 2008, 2017
126.718, 6561.080, -1126.655, -109.9525, 200.00, 200.00, 2108, 4059, 5000, 2141, 2462, 2384, 1921, 1929, 1364, 1777, 4524, 4534, 1714, 2341, 2015, 2024
126.819, 6554.290, -1144.600, -109.9525, 200.00, 200.00, 2115, 4073, 5000, 2122, 2441, 2375, 1913, 1921, 1418, 1763, 4542, 4553, 1727, 2370, 2023, 2032
126.970, 6540.225, -1182.915, -109.9525, 200.00, 200.00, 2130, 4101, 5000, 2084, 2397, 2357, 1898, 1907, 1526, 1735, 4581, 4592, 1756, 2429, 2037, 2047
127.071, 6533.435, -1201.830, -109.9525, 200.00, 200.00, 2138, 4116, 5000, 2064, 2375, 2348, 1891, 1899, 1580, 1721, 4599, 4611, 1778, 2458, 2045, 2054
127.171, 6526.160, -1220.745, -109.9525, 200.00, 200.00, 2145, 4130, 5000, 2046, 2353, 2339, 1884, 1892, 1634, 1707, 4619, 4629, 1799, 2488, 2052, 2061
127.272, 6512.095, -1258.575, -109.9525, 200.00, 200.00, 2160, 4158, 5000, 2008, 2310, 2321, 1869, 1877, 1742, 1679, 4657, 4668, 1843, 2547, 2067, 2076
127.372, 6505.305, -1277.975, -109.9525, 200.00, 200.00, 2167, 4172, 5000, 1988, 2289, 2312, 1861, 1870, 1796, 1665, 4676, 4687, 1865, 2572, 2074, 2083
127.473, 6498.030, -1296.890, -109.9525, 200.00, 200.00, 2175, 4186, 5000, 1969, 2267, 2303, 1854, 1862, 1849, 1650, 4695, 4706, 1887, 2581, 2082, 2091
127.574, 6491.240, -1315.805, -109.9525, 200.00, 200.00, 2182, 4200, 5000, 1950, 2245, 2294, 1847, 1855, 1903, 1637, 4714, 4725, 1908, 2590, 2089, 2098
127.675, 6485.420, -1333.750, -110.9194, 161.00, 218.00, 2204, 4337, 5000, 1939, 2246, 2254, 1829, 1858, 1873, 1676, 4720, 4758, 1949, 2562, 2083, 2116
127.775, 6470.385, -1369.640, -113.9956, 140.00, 239.00, 2280, 4889, 1872, 1929, 2292, 2136, 1779, 1886, 1717, 1866, 4724, 4860, 2072, 2460, 2053, 2177
127.877, 6462.140, -1387.585, -114.9624, 175.00, 224.00, 2305, 5000, 1852, 1918, 2293, 2103, 1763, 1889, 1708, 1909, 4737, 4897, 2116, 2444, 2052, 2198
127.977, 6453.410, -1405.530, -114.9624, 200.00, 200.00, 2314, 5000, 1834, 1899, 2271, 2093, 1755, 1880, 1751, 1889, 4755, 4916, 2138, 2454, 2061, 2208
128.077, 6445.165, -1424.930, -114.9624, 200.00, 200.00, 2323, 5000, 1815, 1881, 2249, 2083, 1746, 1870, 1793, 1868, 4773, 4935, 2160, 2465, 2070, 2217
128.178, 6436.435, -1442.875, -114.9624, 200.00, 200.00, 2333, 5000, 1797, 1862, 2227, 2072, 1737, 1861, 1835, 1848, 4791, 4953, 2182, 2475, 2079, 2226
128.328, 6419.460, -1478.765, -114.9624, 200.00, 200.00, 2352, 5000, 1761, 1824, 2183, 2052, 1720, 1842, 1920, 1808, 4827, 4991, 2226, 2495, 2097, 2246
128.430, 6410.245, -1497.680, -114.9624, 200.00, 200.00, 2361, 5000, 1743, 1805, 2160, 2041, 1711, 1832, 1939, 1787, 4845, 5000, 2249, 2506, 2105, 2255
128.530, 6402.000, -1515.625, -114.9624, 200.00, 200.00, 2371, 5000, 1725, 1787, 2138, 2031, 1702, 1823, 1930, 1767, 4864, 5000, 2271, 2516, 2114, 2264
128.630, 6393.270, -1533.570, -114.9624, 200.00, 200.00, 2380, 5000, 1706, 1768, 2116, 2020, 1693, 1814, 1920, 1746, 4882, 5000, 2293, 2526, 2123, 2274
128.731, 6385.025, -1552.970, -114.9624, 200.00, 200.00, 2389, 5000, 1688, 1749, 2094, 2010, 1684, 1804, 1910, 1726, 4900, 5000, 2315, 2537, 2132, 2283
128.881, 6376.295, -1570.915, -114.9624, 200.00, 200.00, 2399, 5000, 1670, 1730, 2072, 2000, 1675, 1795, 1901, 1706, 4918, 5000, 2337, 2548, 2141, 2292
128.983, 6368.050, -1588.860, -114.9624, 200.00, 200.00, 2408, 5000, 1652, 1711, 2050, 1989, 1666, 1785, 1892, 1686, 4936, 5000, 2359, 2558, 2149, 2302
129.133, 6350.105, -1625.720, -114.9624, 200.00, 200.00, 2427, 5000, 1615, 1674, 2006, 1969, 1649, 1766, 1873, 1645, 4972, 5000, 2404, 2579, 2167, 2321
129.234, 6342.345, -1643.665, -114.9624, 200.00, 200.00, 2436, 5000, 1597, 1655, 1983, 1958, 1640, 1757, 1863, 1625, 4991, 5000, 2426, 2589, 2176, 2330
129.334, 6333.130, -1661.610, -114.9624, 200.00, 200.00, 2446, 5000, 1579, 1636, 1961, 1948, 1631, 1748, 1854, 1604, 5000, 5000, 2448, 2599, 2184, 2340
129.434, 6325.370, -1680.525, -114.9624, 200.00, 200.00, 2455, 5000, 1561, 1618, 1939, 1938, 1622, 1738, 1844, 1584, 5000, 5000, 2470, 2610, 2194, 2349
129.536, 6316.155, -1698.955, -114.9624, 200.00, 200.00, 2465, 5000, 1543, 1599, 1917, 1927, 1614, 1729, 1835, 1563, 5000, 5000, 2492, 2620, 2202, 2358
129.636, 6307.425, -1716.900, -114.9624, 200.00, 200.00, 2474, 5000, 1525, 1580, 1895, 1917, 1605, 1720, 1826, 1543, 5000, 5000, 2514, 2631, 2211, 2368
129.736, 6299.180, -1734.845, -114.9624, 200.00, 200.00, 2484, 5000, 1507, 1561, 1873, 1907, 1596, 1710, 1816, 1523, 5000, 5000, 2537, 2641, 2220, 2377
129.837, 6290.450, -1753.760, -114.9624, 200.00, 200.00, 2493, 5000, 1488, 1543, 1851, 1896, 1587, 1701, 1807, 1503, 5000, 5000, 2559, 2651, 2229, 2387
129.987, 6273.475, -1789.650, -114.9624, 200.00, 200.00, 2512, 4979, 1452, 1505, 1806, 1875, 1570, 1682, 1788, 1462, 5000, 5000, 2603, 2672, 2246, 2405
130.089, 6265.230, -1808.565, -114.9624, 200.00, 200.00, 2521, 4959, 1434, 1487, 1784, 1865, 1561, 1672, 1779, 1442, 5000, 5000, 2625, 2682, 2255, 2415
130.189, 6256.015, -1826.995, -114.9624, 200.00, 200.00, 2531, 4939, 1416, 1468, 1762, 1854, 1552, 1663, 1769, 1421, 5000, 5000, 2647, 2693, 2264, 2424
130.290, 6247.285, -1844.940, -114.9624, 200.00, 200.00, 2540, 4919, 1398, 1449, 1740, 1844, 1543, 1653, 1760, 1401, 5000, 5000, 2669, 2703, 2273, 2434
130.390, 6239.040, -1862.885, -114.9624, 200.00, 200.00, 2549, 4899, 1380, 1430, 1718, 1834, 1534, 1644, 1751, 1381, 5000, 5000, 2692, 2714, 2281, 2443
130.540, 6222.065, -1899.745, -114.9624, 200.00, 200.00, 2569, 4859, 1343, 1393, 1673, 1813, 1517, 1625, 1732, 1340, 5000, 5000, 2736, 2734, 2299, 2462
130.691, 6213.335, -1917.690, -114.9624, 200.00, 200.00, 2578, 4839, 1325, 1374, 1651, 1803, 1508, 1616, 1722, 1342, 5000, 5000, 2758, 2745, 2308, 2471
130.792, 6205.090, -1936.605, -114.9624, 200.00, 200.00, 2587, 4819, 1307, 1355, 1629, 1792, 1499, 1606, 1713, 1362, 5000, 5000, 2780, 2755, 2317, 2481
130.942, 6187.145, -1972.980, -114.9624, 200.00, 200.00, 2606, 4779, 1271, 1318, 1585, 1772, 1481, 1587, 1694, 1401, 5000, 5000, 2825, 2776, 2335, 2500
131.043, 6179.385, -1990.925, -114.9624, 200.00, 200.00, 2616, 4760, 1253, 1299, 1563, 1761, 1473, 1578, 1685, 1421, 5000, 5000, 2847, 2786, 2343, 2509
131.144, 6170.170, -2009.840, -114.9624, 200.00, 200.00, 2625, 4740, 1234, 1280, 1540, 1751, 1464, 1569, 1675, 1441, 5000, 5000, 2869, 2797, 2352, 2519
131.244, 6162.410, -2027.785, -114.9624, 200.00, 200.00, 2634, 4720, 1216, 1261, 1518, 1740, 1455, 1559, 1666, 1461, 5000, 5000, 2891, 2807, 2361, 2528
131.345, 6153.195, -2045.730, -114.9624, 200.00, 200.00, 2644, 4700, 1198, 1243, 1496, 1730, 1446, 1550, 1656, 1481, 5000, 5000, 2913, 2817, 2370, 2537
131.495, 6144.465, -2064.645, -114.9624, 200.00, 200.00, 2653, 1310, 1180, 1224, 1474, 1720, 1438, 1540, 1647, 1501, 5000, 5000, 2935, 2827, 2379, 2547
131.596, 6127.005, -2100.535, -114.9624, 200.00, 200.00, 2672, 1270, 1144, 1187, 1430, 1699, 1420, 1521, 1628, 1541, 5000, 5000, 2980, 2848, 2396, 2565
131.698, 6119.245, -2118.965, -114.9624, 200.00, 200.00, 2681, 1228, 1125, 1168, 1408, 1688, 1411, 1512, 1619, 1561, 5000, 5000, 3002, 2859, 2405, 2575
131.798, 6110.030, -2137.880, -114.9624, 200.00, 200.00, 2691, 1215, 1107, 1149, 1385, 1678, 1402, 1503, 1609, 1581, 5000, 5000, 3024, 2869, 2414, 2584
131.899, 6102.270, -2155.825, -114.9624, 200.00, 200.00, 2700, 1210, 1089, 1131, 1363, 1668, 1393, 1493, 1600, 1601, 5000, 5000, 3046, 2880, 2423, 2594
132.049, 6093.055, -2173.770, -114.9624, 200.00, 200.00, 2710, 1190, 1071, 1112, 1341, 1657, 1384, 1484, 1590, 1621, 5000, 5000, 3068, 2890, 2431, 2603
132.150, 6085.295, -2191.715, -113.9956, 221.00, 158.00, 2694, 1182, 1055, 1088, 1302, 1670, 1384, 1463, 1565, 1654, 4687, 5000, 3049, 2940, 2454, 2593
132.251, 6077.050, -2208.690, -112.9409, 239.00, 140.00, 2667, 1163, 1042, 1062, 1255, 1700, 1389, 1437, 1532, 1697, 3562, 5000, 3010, 3018, 2487, 2573
132.401, 6063.470, -2244.580, -108.9857, 239.00, 140.00, 2619, 1182, 1016, 1013, 1167, 1615, 1404, 1393, 1472, 1794, 2340, 5000, 2943, 3191, 2559, 2539
132.502, 6056.195, -2262.525, -107.9310, 239.00, 140.00, 2598, 4698, 1004, 989, 1127, 1533, 1415, 1374, 1446, 1848, 1974, 5000, 3039, 3286, 2598, 2525
132.652, 6051.345, -2280.955, -105.9974, 239.00, 140.00, 2578, 4504, 993, 967, 1089, 1457, 1428, 1357, 1423, 1905, 1695, 5000, 5000, 3389, 2640, 2513
132.754, 6040.190, -2317.815, -102.9212, 239.00, 140.00, 2546, 4167, 973, 925, 1017, 1320, 1460, 1329, 1381, 2033, 1673, 5000, 5000, 3618, 2733, 2494
132.854, 6036.310, -2336.730, -100.9876, 239.00, 140.00, 2532, 4020, 963, 906, 984, 1258, 1480, 1317, 1363, 2103, 1708, 5000, 5000, 3560, 2784, 2487
132.954, 6032.430, -2355.645, -99.9329, 239.00, 140.00, 2520, 3886, 954, 886, 952, 1200, 1502, 1308, 1347, 2095, 1746, 5000, 5000, 3495, 2838, 2481
133.055, 6029.035, -2374.560, -97.9993, 239.00, 140.00, 2510, 3762, 946, 868, 922, 1146, 1526, 1300, 1333, 2015, 1786, 5000, 5000, 3437, 2896, 2477
133.205, 6026.125, -2393.960, -96.9446, 239.00, 140.00, 2501, 3648, 938, 851, 893, 1095, 1554, 1294, 1321, 1942, 1829, 5000, 5000, 3384, 2958, 2475
133.307, 6024.185, -2412.875, -94.9231, 239.00, 140.00, 2494, 3543, 931, 834, 865, 1047, 1561, 1290, 1310, 1875, 1874, 4390, 5000, 3336, 3024, 2474
133.407, 6023.215, -2431.790, -92.9894, 239.00, 140.00, 2488, 3446, 925, 817, 838, 1002, 1464, 1287, 1301, 1815, 1923, 3251, 5000, 3293, 3094, 2475
133.508, 6022.245, -2450.705, -91.9347, 239.00, 140.00, 2484, 3356, 919, 802, 813, 959, 1375, 1286, 1293, 1759, 1975, 2561, 5000, 3254, 3169, 2476
133.608, 6021.275, -2469.620, -89.9132, 239.00, 140.00, 2481, 3271, 914, 787, 788, 919, 1293, 1287, 1288, 1709, 2029, 2100, 5000, 3219, 3250, 2480
133.708, 6021.275, -2488.535, -88.9464, 239.00, 140.00, 2480, 3193, 909, 772, 764, 880, 1219, 1289, 1284, 1663, 2088, 1799, 5000, 3188, 3336, 2486
133.810, 6021.275, -2508.905, -86.9249, 239.00, 140.00, 2481, 3121, 906, 759, 742, 843, 1149, 1293, 1281, 1621, 2151, 1830, 5000, 3283, 3429, 2492
133.910, 6021.760, -2527.820, -84.9913, 239.00, 140.00, 2482, 3053, 903, 745, 720, 809, 1084, 1298, 1280, 1582, 2218, 1863, 5000, 5000, 3529, 2500
134.010, 6023.700, -2546.735, -83.9366, 239.00, 140.00, 2486, 2989, 900, 733, 699, 776, 1024, 1306, 1281, 1547, 2241, 1899, 5000, 5000, 3637, 2510
134.111, 6028.550, -2584.565, -80.9483, 239.00, 140.00, 2497, 2874, 873, 709, 660, 715, 917, 1326, 1288, 1487, 2072, 1977, 5000, 5000, 3837, 2535
134.211, 6031.945, -2603.965, -78.9268, 239.00, 140.00, 2505, 2822, 899, 697, 641, 687, 868, 1338, 1294, 1462, 2000, 2020, 5000, 5000, 3769, 2550
134.313, 6035.825, -2622.880, -76.9932, 239.00, 140.00, 2515, 2773, 901, 687, 623, 659, 823, 1352, 1302, 1438, 1935, 2065, 5000, 5000, 3709, 2566
134.413, 6039.705, -2640.825, -75.9385, 239.00, 140.00, 2527, 2727, 3568, 677, 606, 633, 780, 1368, 1311, 1418, 1876, 2113, 4998, 5000, 3652, 2584
134.563, 6044.555, -2659.740, -73.9169, 239.00, 140.00, 2540, 2684, 3458, 668, 589, 608, 739, 1386, 1322, 1400, 1823, 2164, 3596, 5000, 3602, 2604
134.664, 6049.890, -2678.655, -72.9501, 239.00, 140.00, 2555, 2644, 3356, 659, 573, 585, 701, 1407, 1336, 1384, 1774, 2218, 2806, 5000, 3556, 2626
134.814, 6061.530, -2714.545, -68.9950, 239.00, 140.00, 2591, 2572, 3173, 643, 543, 540, 632, 1453, 1368, 1357, 1691, 2337, 2027, 5000, 3477, 2675
134.916, 6068.805, -2732.975, -67.9403, 239.00, 140.00, 2611, 2538, 3091, 635, 529, 520, 600, 1480, 1387, 1348, 1656, 2402, 2059, 5000, 3443, 2704
135.066, 6075.595, -2750.920, -65.9188, 239.00, 140.00, 2635, 2508, 3014, 629, 516, 500, 570, 1353, 1409, 1340, 1624, 2427, 2092, 5000, 3414, 2734
135.167, 6083.840, -2767.895, -64.9520, 239.00, 140.00, 2660, 2479, 2942, 623, 503, 480, 542, 1226, 1433, 1333, 1595, 2333, 2128, 5000, 3541, 2767
135.317, 6100.815, -2802.815, -60.9969, 239.00, 140.00, 2718, 2427, 2811, 613, 479, 445, 489, 1017, 1431, 1326, 1546, 2174, 2206, 5000, 5000, 2841
135.419, 6109.545, -2818.820, -59.9422, 239.00, 140.00, 2750, 2404, 2752, 609, 467, 428, 465, 929, 1318, 1325, 1526, 2106, 2249, 5000, 5000, 2882
135.569, 6129.915, -2851.800, -56.9538, 239.00, 140.00, 2825, 2363, 2643, 604, 446, 397, 420, 782, 1125, 1328, 1493, 1990, 2342, 5000, 5000, 2974
135.670, 6139.615, -2867.805, -54.9323, 239.00, 140.00, 2866, 2346, 2594, 597, 436, 382, 399, 720, 1042, 1332, 1479, 1941, 2393, 4928, 5000, 3024
135.820, 6150.770, -2883.810, -52.9987, 239.00, 140.00, 2912, 2329, 2547, 574, 427, 369, 379, 662, 967, 1337, 1468, 1897, 2446, 3772, 5000, 3080
135.922, 6162.895, -2898.845, -51.9440, 239.00, 140.00, 2961, 2315, 2504, 604, 419, 355, 361, 611, 899, 1345, 1459, 1857, 2503, 3072, 5000, 3139
136.022, 6174.535, -2913.880, -49.9225, 239.00, 140.00, 3015, 2301, 2462, 3062, 411, 343, 343, 564, 836, 1353, 1452, 1821, 2564, 2604, 5000, 3203
136.123, 6186.660, -2928.915, -48.9557, 239.00, 140.00, 3073, 2289, 2424, 2973, 403, 331, 326, 522, 778, 1363, 1447, 1789, 2629, 2271, 5000, 3272
136.223, 6199.755, -2943.950, -46.9342, 239.00, 140.00, 3136, 2279, 2387, 2890, 396, 319, 310, 483, 725, 1376, 1444, 1760, 2654, 2300, 5000, 3347
136.373, 6225.945, -2970.625, -43.9459, 239.00, 140.00, 3280, 2263, 2321, 2739, 385, 298, 281, 414, 632, 1405, 1442, 1713, 2473, 2368, 5000, 3515
136.475, 6239.525, -2983.720, -41.9244, 239.00, 140.00, 3361, 2257, 2290, 2671, 380, 289, 267, 384, 589, 1422, 1444, 1693, 2396, 2406, 5000, 3610
136.575, 6253.590, -2996.815, -40.9575, 239.00, 140.00, 3450, 2253, 2262, 2606, 376, 279, 255, 357, 551, 1441, 1447, 1676, 2328, 2446, 5000, 3714
136.675, 6268.625, -3009.910, -38.9360, 239.00, 140.00, 3548, 2250, 2236, 2546, 372, 271, 242, 331, 515, 1462, 1453, 1661, 2266, 2489, 5000, 3826
136.776, 6283.660, -3021.550, -36.9145, 239.00, 140.00, 3654, 2249, 2211, 2489, 370, 263, 231, 308, 481, 1484, 1459, 1649, 2211, 2534, 5000, 3950
136.926, 6314.700, -3044.830, -33.9262, 239.00, 140.00, 3901, 2251, 2166, 2384, 342, 249, 211, 267, 421, 1425, 1477, 1630, 2117, 2632, 5000, 4096
137.028, 6330.705, -3054.530, -32.9594, 239.00, 140.00, 4045, 2254, 2147, 2336, 368, 243, 201, 249, 394, 1240, 1488, 1624, 2077, 2686, 4524, 4036
137.178, 6346.710, -3065.685, -30.9379, 239.00, 140.00, 4116, 2259, 2129, 2291, 370, 238, 193, 232, 368, 1087, 1501, 1620, 2041, 2744, 3789, 3980
137.279, 6362.715, -3075.870, -28.9164, 239.00, 140.00, 4057, 2266, 2112, 2249, 2780, 233, 185, 217, 344, 959, 1516, 1618, 2009, 2805, 3279, 3930
137.379, 6379.690, -3084.600, -27.9496, 239.00, 140.00, 4002, 2274, 2097, 2209, 2694, 229, 178, 203, 322, 851, 1533, 1617, 1980, 2869, 2906, 3883
137.479, 6396.665, -3093.815, -25.9281, 239.00, 140.00, 3952, 2285, 2083, 2171, 2613, 226, 171, 190, 302, 759, 1551, 1618, 1955, 2906, 2622, 3840
137.581, 6431.585, -3109.820, -22.9397, 239.00, 140.00, 3862, 2312, 2060, 2102, 2467, 222, 160, 168, 264, 610, 1592, 1625, 1914, 2728, 2556, 3766
137.731, 6448.560, -3117.580, -20.9182, 239.00, 140.00, 3823, 2328, 2051, 2070, 2401, 199, 155, 159, 247, 549, 1615, 1631, 1897, 2652, 2591, 3734
137.832, 6466.990, -3124.855, -19.9514, 239.00, 140.00, 3787, 2347, 2043, 2041, 2338, 221, 151, 150, 231, 496, 1641, 1639, 1882, 2584, 2628, 3705
137.932, 6484.935, -3130.675, -17.9299, 239.00, 140.00, 3755, 2368, 2036, 2013, 2280, 222, 148, 142, 217, 449, 1400, 1648, 1870, 2522, 2668, 3855
138.032, 6503.850, -3136.980, -16.9631, 239.00, 140.00, 3725, 2392, 2031, 1986, 2224, 2941, 145, 136, 203, 407, 1180, 1659, 1860, 2468, 2710, 5000
138.134, 6521.795, -3142.800, -14.9416, 239.00, 140.00, 3698, 2418, 2028, 1962, 2172, 2828, 144, 130, 191, 370, 1008, 1671, 1852, 2418, 2756, 5000
138.284, 6558.655, -3151.530, -11.9533, 239.00, 140.00, 5000, 2480, 2026, 1918, 2077, 2625, 120, 121, 168, 308, 761, 1700, 1843, 2333, 2855, 5000
