% Data Sets for 'Regression Models for Time Series Analysis' by
% B. Kedem and K. Fokianos, Wiley 2002. Submitted by Kostas
% Fokianos (fokianos@ucy.ac.cy) [8/Nov/02] (176k)
%
% Note: - attribute names were generated manually
%       - information about data taken from here:
%         http://lib.stat.cmu.edu/datasets/
%
% File: ../data/rmftsa/mtwashnh6597.txt2
%
% Rainfall Data:
% MaxT= Maximum temperature
% Hdeg= Heating degress
% Pcpn=Precipitation
% Date        MaxT   MinT  AveT   HDeg  Pcpn  Snow  On Gnd  Mx Wnd   
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation rmftsa-mtwashnh6597

@attribute Date Date M/d/yyyy
@attribute MaxT INTEGER
@attribute MinT INTEGER
@attribute AveT INTEGER
@attribute HDeg INTEGER
@attribute Pcpn REAL
@attribute Snow REAL
@attribute On_Gnd INTEGER
@attribute Mx {E,ENE,N,NE,NNW,NW,S,SE,SSE,SW,W}
@attribute Wnd INTEGER

@data
9/05/1994,34,29,32,33,1.90,3.5,0,N,76
9/06/1994,36,32,34,31,0.47,0.0,0,NW,70
9/07/1994,40,34,37,28,0.52,0.0,0,NW,56
9/08/1994,40,35,38,27,0.34,0.0,0,NW,67
9/09/1994,44,30,37,28,0.11,0.0,0,W,57
9/10/1994,33,28,31,34,0.83,0.0,0,NW,78
9/11/1994,38,33,36,29,2.89,0.0,0,NW,79
9/12/1994,43,32,38,27,0.32,0.0,0,NW,79
9/13/1994,47,42,45,20,1.72,0.0,0,NW,66
9/14/1994,47,38,43,22,0.24,0.0,0,NW,38
9/15/1994,49,41,45,20,0.00,0.0,0,NW,24
9/16/1994,54,40,47,18,0.38,0.0,0,W,61
9/17/1994,53,36,45,20,0.05,0.0,0,W,74
9/18/1994,39,27,33,32,0.01,0.0,0,W,50
9/19/1994,33,28,31,34,0.18,0.0,0,NW,79
9/20/1994,47,32,40,25,0.00,0.0,0,NW,54
9/21/1994,53,40,47,18,0.00,0.0,0,NW,38
9/22/1994,46,36,41,24,0.00,0.0,0,SE,20
9/23/1994,45,39,42,23,2.74,0.0,0,E,63
9/24/1994,46,39,43,22,0.72,0.0,0,E,50
9/25/1994,48,42,45,20,0.12,0.0,0,NW,20
9/26/1994,50,42,46,19,0.00,0.0,0,W,21
9/27/1994,50,44,47,18,0.83,0.0,0,S,41
9/28/1994,47,36,42,23,0.49,0.0,0,SW,36
9/29/1994,37,29,33,32,0.51,0.0,0,NW,61
9/30/1994,29,19,24,41,0.02,0.2,0,NW,90
10/01/1994,26,18,22,43,0.03,0.3,0,NW,87
10/02/1994,25,16,21,44,0.26,1.6,0,W,77
10/03/1994,25,17,21,44,0.17,1.1,1,NW,83
10/04/1994,29,23,26,39,0.01,0.1,1,W,57
10/05/1994,24,20,22,43,0.03,0.4,1,W,55
10/06/1994,29,20,25,40,0.04,0.4,2,NW,51
10/07/1994,44,29,37,28,0.00,0.0,1,NW,38
10/08/1994,54,37,46,19,0.00,0.0,1,W,47
10/09/1994,49,28,39,26,0.36,0.0,0,NW,56
10/10/1994,31,17,24,41,0.00,0.0,0,W,67
10/11/1994,31,12,22,43,0.00,0.0,0,NW,62
10/12/1994,40,28,34,31,0.00,0.0,0,NW,31
10/13/1994,44,36,40,25,0.00,0.0,0,NW,29
10/14/1994,39,29,34,31,0.00,0.0,0,NW,36
10/15/1994,33,25,29,36,0.00,0.0,0,NW,47
10/16/1994,36,27,32,33,0.00,0.0,0,NW,59
10/17/1994,37,30,34,31,0.00,0.0,0,N,36
10/18/1994,43,32,38,27,0.01,0.0,0,NW,24
10/19/1994,48,32,40,25,0.03,0.0,0,S,26
10/20/1994,40,37,39,26,0.77,0.0,0,S,36
10/21/1994,39,36,38,27,0.14,0.0,0,N,36
10/22/1994,40,35,38,27,0.20,0.0,0,N,39
10/23/1994,40,34,37,28,0.01,0.0,0,W,36
10/24/1994,39,28,34,31,0.00,0.0,0,W,43
10/25/1994,33,23,28,37,0.01,0.1,0,SW,61
10/26/1994,27,20,24,41,0.00,0.0,0,W,24
10/27/1994,23,19,21,44,0.00,0.0,0,W,46
10/28/1994,39,18,29,36,0.00,0.0,0,W,43
10/29/1994,42,35,39,26,0.00,0.0,0,W,74
10/30/1994,35,28,32,33,0.00,0.0,0,W,72
10/31/1994,39,28,34,31,0.10,0.0,0,W,56
11/01/1994,47,39,43,22,0.71,0.0,0,S,47
11/02/1994,43,18,31,34,1.01,3.8,1,W,123
11/03/1994,36,15,26,39,0.00,0.0,1,NW,108
11/04/1994,46,31,39,26,0.00,0.0,0,W,53
11/05/1994,47,42,45,20,0.74,0.0,0,W,77
11/06/1994,42,29,36,29,0.55,0.0,0,W,88
11/07/1994,29,12,21,44,0.25,1.0,1,W,-11
11/08/1994,29,16,23,42,0.00,0.0,1,NW,76
11/09/1994,31,15,23,42,0.02,0.2,1,W,61
11/10/1994,16,5,11,54,0.00,0.0,1,NW,86
11/11/1994,25,5,15,50,0.00,0.0,1,NW,80
11/12/1994,30,19,25,40,0.00,0.0,1,W,46
11/13/1994,30,18,24,41,0.00,0.0,1,NW,46
11/14/1994,41,26,34,31,0.00,0.0,1,W,67
11/15/1994,39,15,27,38,0.00,0.0,0,W,72
11/16/1994,33,14,24,41,0.00,0.0,0,NW,53
11/17/1994,37,30,34,31,0.00,0.0,0,S,43
11/18/1994,46,32,39,26,0.46,0.0,0,W,57
11/19/1994,44,17,31,34,0.00,0.0,0,W,87
11/20/1994,31,9,20,45,0.00,0.0,0,W,82
11/21/1994,37,22,30,35,0.66,0.0,0,SE,74
11/22/1994,37,5,21,44,0.51,3.5,0,W,88
11/23/1994,8,-13,-2,67,0.33,4.2,2,NW,92
11/24/1994,10,-8,1,64,0.00,0.0,2,W,97
11/25/1994,15,9,12,53,0.08,0.9,1,W,75
11/26/1994,14,-5,5,60,0.16,2.2,2,W,49
11/27/1994,22,-5,9,56,0.02,0.2,2,S,48
11/28/1994,39,4,22,43,1.35,4.5,2,SW,91
11/29/1994,20,11,16,49,0.31,2.7,1,W,83
11/30/1994,15,4,10,55,0.22,2.5,1,W,76
12/01/1994,14,4,9,56,0.00,0.0,2,W,50
12/02/1994,23,13,18,47,0.00,0.0,2,W,86
12/03/1994,32,21,27,38,0.00,0.0,2,W,53
12/04/1994,40,25,33,32,0.00,0.0,1,W,58
12/05/1994,38,27,33,32,1.02,0.0,1,W,66
12/06/1994,30,25,28,37,0.37,0.6,1,W,76
12/07/1994,25,-5,10,55,0.35,2.8,2,NW,65
12/08/1994,18,-8,5,60,0.00,0.0,2,NW,98
12/09/1994,27,16,22,43,0.06,0.7,2,SW,67
12/10/1994,26,7,17,48,0.31,2.9,2,W,76
12/11/1994,26,-15,6,59,0.76,4.4,2,W,102
12/12/1994,11,-16,-2,67,0.00,0.0,3,NW,86
12/13/1994,11,2,7,58,0.00,0.0,3,SW,31
12/14/1994,15,3,9,56,0.03,0.3,3,SW,31
12/15/1994,26,10,18,47,0.00,0.0,3,E,14
12/16/1994,29,18,24,41,0.00,0.0,3,SE,25
12/17/1994,27,14,21,44,0.00,0.0,3,SW,54
12/18/1994,23,11,17,48,0.31,4.5,4,NW,45
12/19/1994,11,0,6,59,0.19,2.1,4,NW,68
12/20/1994,18,-1,9,56,0.00,0.0,3,W,67
12/21/1994,29,15,22,43,0.00,0.0,3,W,98
12/22/1994,36,25,31,34,0.00,0.0,3,W,63
12/23/1994,38,25,32,33,0.00,0.0,3,E,70
12/24/1994,38,26,32,33,0.62,0.7,3,NE,78
12/25/1994,35,20,28,37,0.00,0.0,2,N,47
12/26/1994,25,19,22,43,0.00,0.0,2,NW,58
12/27/1994,28,22,25,40,0.00,0.0,2,W,39
12/28/1994,29,-24,3,62,0.38,3.0,1,W,70
12/29/1994,15,-16,0,65,0.50,3.5,4,W,116
12/30/1994,7,7,7,58,0.00,0.0,3,NW,123
12/31/1994,23,?,?,?,0.09,0.5,1,NW,62
1/01/1995,31,18,25,40,0.31,1.7,3,W,54
1/02/1995,20,-1,10,55,0.53,5.9,3,W,91
1/03/1995,2,-4,0,65,0.00,0.0,4,W,105
1/04/1995,2,-15,-6,71,0.34,5.1,4,W,64
1/05/1995,1,-23,-10,75,0.00,0.0,4,W,93
1/06/1995,18,1,10,55,0.00,0.0,4,W,101
1/07/1995,29,3,16,49,0.43,1.7,4,SW,101
1/08/1995,12,0,6,59,0.00,0.0,4,W,52
1/09/1995,2,-12,-4,69,0.38,3.6,4,W,67
1/10/1995,-6,-15,-10,75,0.00,0.0,4,W,70
1/11/1995,9,-8,1,64,0.16,2.1,4,SW,47
1/12/1995,37,9,23,42,0.67,2.2,6,SW,63
1/13/1995,41,36,39,26,0.42,0.0,2,W,79
1/14/1995,42,35,39,26,0.04,0.0,1,SW,60
1/15/1995,44,36,40,25,0.82,0.0,0,SW,70
1/16/1995,43,40,42,23,0.91,0.0,0,S,61
1/17/1995,42,34,38,27,0.03,0.0,0,N,22
1/18/1995,44,32,38,27,0.00,0.0,0,SW,24
1/19/1995,47,33,40,25,0.00,0.0,0,SW,23
1/20/1995,46,24,35,30,1.29,1.0,0,E,84
1/21/1995,23,16,20,45,1.57,9.5,1,E,60
1/22/1995,22,12,17,48,0.14,1.5,2,SE,43
1/23/1995,13,5,9,56,0.02,0.2,3,W,41
1/24/1995,10,2,6,59,0.36,1.4,3,NW,56
1/25/1995,10,-3,4,61,0.00,0.0,3,W,62
1/26/1995,3,-11,-3,68,0.00,0.0,3,W,85
1/27/1995,-9,-24,-16,81,0.00,0.0,3,W,92
1/28/1995,6,-20,-6,71,0.00,0.0,2,NW,91
1/29/1995,4,-4,0,65,0.00,0.0,2,NW,55
1/30/1995,7,-1,3,62,0.02,0.6,2,W,76
1/31/1995,16,5,11,54,0.03,0.3,2,W,64
2/01/1995,15,7,11,54,0.63,4.5,3,?,?
2/02/1995,13,-6,4,61,0.20,1.5,4,?,?
2/03/1995,7,-4,2,63,0.00,0.0,4,?,?
2/04/1995,10,-3,4,61,0.63,6.2,3,?,?
2/05/1995,5,-35,-14,79,0.37,4.0,3,?,?
2/06/1995,-28,-39,-33,98,0.00,0.0,2,?,?
2/07/1995,-10,-39,-24,89,0.00,0.0,2,?,?
2/08/1995,-7,-19,-12,77,0.01,0.2,2,?,?
2/09/1995,-1,-18,-9,74,0.04,0.7,3,?,?
2/10/1995,10,-8,1,64,0.16,2.3,4,?,?
2/11/1995,11,-11,0,65,0.27,3.6,5,?,?
2/12/1995,-10,-25,-17,82,0.01,0.2,4,?,?
2/13/1995,-6,-20,-12,77,0.01,0.2,4,?,?
2/14/1995,-1,-11,-5,70,0.00,0.0,4,?,?
2/15/1995,27,-2,13,52,0.15,1.7,4,?,?
2/16/1995,26,0,13,52,0.18,0.8,4,?,?
2/17/1995,10,1,6,59,0.00,0.0,4,?,?
2/18/1995,20,4,12,53,0.00,0.0,4,?,?
2/19/1995,28,15,22,43,0.00,0.0,4,?,?
2/20/1995,25,14,20,45,0.00,0.0,4,?,?
2/21/1995,25,5,15,50,0.00,0.0,3,?,?
2/22/1995,14,2,8,57,0.02,0.3,3,?,?
2/23/1995,22,5,14,51,0.07,0.4,3,?,?
2/24/1995,23,-13,5,60,1.19,11.6,4,?,?
2/25/1995,-11,-23,-16,81,0.00,0.0,6,?,?
2/26/1995,3,-23,-9,74,0.00,0.0,5,?,?
2/27/1995,25,-1,12,53,0.75,7.9,5,?,?
2/28/1995,29,21,25,40,0.65,6.3,8,?,?
3/01/1995,28,2,15,50,0.00,0.0,10,W,39
3/02/1995,2,-4,0,65,0.00,0.0,10,NW,48
3/03/1995,7,-3,2,63,0.00,0.0,10,W,40
3/04/1995,16,2,9,56,0.00,0.0,9,W,36
3/05/1995,27,10,19,46,0.13,0.0,9,SE,66
3/06/1995,32,21,27,38,0.10,0.5,9,SE,61
3/07/1995,36,22,29,36,0.04,0.0,9,SW,88
3/08/1995,41,32,37,28,2.11,0.0,5,SW,83
3/09/1995,33,-10,12,53,0.26,1.6,2,NW,75
3/10/1995,1,-15,-6,71,0.04,0.5,2,NW,92
3/11/1995,15,-3,6,59,0.09,0.7,2,NW,45
3/12/1995,27,12,20,45,0.01,0.1,2,W,55
3/13/1995,36,24,30,35,0.00,0.0,2,W,54
3/14/1995,38,33,36,29,0.10,0.0,1,NW,37
3/15/1995,36,29,33,32,0.00,0.0,1,NW,42
3/16/1995,37,25,31,34,0.10,0.5,1,W,35
3/17/1995,30,20,25,40,0.05,0.5,1,SW,34
3/18/1995,23,15,19,46,0.00,0.0,1,NW,47
3/19/1995,25,13,19,46,0.00,0.0,1,N,36
3/20/1995,31,18,25,40,0.00,0.0,1,SW,43
3/21/1995,36,20,28,37,0.62,3.3,1,W,53
3/22/1995,23,15,19,46,0.25,2.3,1,W,54
3/23/1995,19,10,15,50,0.11,1.2,3,NW,47
3/24/1995,17,1,9,56,0.04,0.4,3,NW,50
3/25/1995,10,-3,4,61,0.61,3.6,3,NW,89
3/26/1995,20,7,14,51,0.00,0.0,4,NW,60
3/27/1995,17,7,12,53,0.00,0.0,4,NE,50
3/28/1995,21,6,14,51,0.00,0.0,4,NE,51
3/29/1995,29,14,22,43,0.00,0.0,4,N,32
3/30/1995,20,17,19,46,0.16,1.0,3,S,34
3/31/1995,23,7,15,50,0.07,0.9,3,W,66
4/01/1995,9,1,5,60,0.00,0.0,3,NW,68
4/02/1995,11,2,7,58,0.00,0.0,3,NW,43
4/03/1995,23,4,14,51,0.03,0.3,3,SW,63
4/04/1995,26,-15,6,59,0.77,4.1,3,W,98
4/05/1995,-12,-20,-15,80,0.00,0.0,4,W,-12
4/06/1995,17,-14,2,63,0.08,0.9,3,NW,103
4/07/1995,15,5,10,55,0.01,0.2,4,W,30
4/08/1995,26,13,20,45,0.00,0.0,3,SW,28
4/09/1995,28,-3,13,52,0.51,2.2,3,W,74
4/10/1995,23,1,12,53,0.00,0.0,4,NW,66
4/11/1995,31,19,25,40,0.00,0.0,4,SW,17
4/12/1995,41,20,31,34,0.01,0.0,3,SW,57
4/13/1995,38,18,28,37,0.41,0.0,2,SW,52
4/14/1995,20,12,16,49,0.04,0.4,2,W,60
4/15/1995,18,6,12,53,0.00,0.0,2,W,54
4/16/1995,19,7,13,52,0.09,0.9,2,NW,50
4/17/1995,23,10,17,48,0.00,0.0,3,W,26
4/18/1995,32,18,25,40,0.00,0.0,3,S,23
4/19/1995,38,26,32,33,0.22,0.0,3,SW,63
4/20/1995,38,23,31,34,0.00,0.0,2,W,65
4/21/1995,40,29,35,30,0.25,0.0,2,SW,54
4/22/1995,35,17,26,39,0.22,1.1,1,W,83
4/23/1995,17,10,14,51,0.00,0.0,2,NW,90
4/24/1995,22,10,16,49,0.00,0.0,2,W,48
4/25/1995,26,15,21,44,0.00,0.0,1,W,59
4/26/1995,27,21,24,41,0.01,0.1,1,W,44
4/27/1995,35,20,28,37,0.04,0.4,1,W,42
4/28/1995,35,23,29,36,0.35,2.1,1,S,34
4/29/1995,28,21,25,40,0.51,4.1,2,W,32
4/30/1995,32,22,27,38,0.27,2.0,6,W,20
5/01/1995,30,20,25,40,0.00,0.0,6,NE,24
5/02/1995,33,26,30,35,0.00,0.0,6,E,22
5/03/1995,35,27,31,34,0.00,0.0,6,NW,36
5/04/1995,38,28,33,32,0.00,0.0,5,NW,32
5/05/1995,39,31,35,30,0.00,0.0,4,NW,16
5/06/1995,31,7,19,46,0.00,0.0,4,NW,104
5/07/1995,15,4,10,55,0.00,0.0,3,NW,101
5/08/1995,30,13,22,43,0.00,0.0,3,NW,83
5/09/1995,39,24,32,33,0.00,0.0,3,N,34
5/10/1995,37,28,33,32,0.00,0.0,1,SE,36
5/11/1995,37,27,32,33,0.28,0.0,1,SE,45
5/12/1995,44,33,39,26,0.22,0.0,1,NE,34
5/13/1995,37,32,35,30,0.30,0.0,1,NE,52
5/14/1995,38,31,35,30,0.20,0.0,1,SE,34
5/15/1995,35,28,32,33,1.24,1.2,0,W,49
5/16/1995,33,26,30,35,0.00,0.0,1,NW,67
5/17/1995,42,29,36,29,0.56,0.0,0,SE,56
5/18/1995,42,30,36,29,0.00,0.0,0,W,50
5/19/1995,41,28,35,30,0.00,0.0,0,NW,31
5/20/1995,36,30,33,32,0.00,0.0,0,W,36
5/21/1995,45,31,38,27,0.54,0.7,0,SW,46
5/22/1995,35,28,32,33,0.00,0.0,0,W,66
5/23/1995,45,29,37,28,0.00,0.0,0,SW,56
5/24/1995,48,33,41,24,0.84,0.0,0,W,79
5/25/1995,46,31,39,26,0.00,0.0,0,NW,36
5/26/1995,40,30,35,30,0.07,0.6,0,SW,26
5/27/1995,36,30,33,32,0.17,0.1,0,W,36
5/28/1995,42,30,36,29,0.09,0.2,0,S,46
5/29/1995,48,31,40,25,1.74,0.0,0,W,66
5/30/1995,42,36,39,26,0.73,0.0,?,W,61
5/31/1995,54,39,47,18,0.00,0.0,?,NW,61
6/01/1995,59,46,53,12,0.00,0.0,0,W,50
6/02/1995,59,47,53,12,0.03,0.0,0,W,36
6/03/1995,52,44,48,17,0.90,0.0,0,NW,58
6/04/1995,45,35,40,25,0.08,0.0,0,NW,55
6/05/1995,49,36,43,22,0.00,0.0,0,W,54
6/06/1995,57,43,50,15,0.00,0.0,0,W,39
6/07/1995,55,48,52,13,0.18,0.0,0,NW,46
6/08/1995,51,34,43,22,0.01,0.0,0,NW,49
6/09/1995,50,33,42,23,0.00,0.0,0,NW,15
6/10/1995,50,38,44,21,0.00,0.0,0,S,26
6/11/1995,51,41,46,19,0.69,0.0,0,W,46
6/12/1995,48,36,42,23,0.62,0.0,0,W,40
6/13/1995,48,35,42,23,0.00,0.0,0,NW,30
6/14/1995,47,33,40,25,0.26,0.0,0,N,40
6/15/1995,40,32,36,29,0.13,0.0,0,N,52
6/16/1995,50,37,44,21,0.00,0.0,0,NW,42
6/17/1995,52,43,48,17,0.00,0.0,0,W,52
6/18/1995,59,48,54,11,0.00,0.0,0,W,63
6/19/1995,67,51,59,6,0.00,0.0,0,W,71
6/20/1995,60,39,50,15,0.00,0.0,0,NW,57
6/21/1995,55,38,47,18,0.00,0.0,0,SW,26
6/22/1995,58,44,51,14,0.00,0.0,0,NW,16
6/23/1995,63,49,56,9,0.00,0.0,0,W,20
6/24/1995,67,49,58,7,0.00,0.0,0,W,18
6/25/1995,65,54,60,5,0.00,0.0,0,SE,13
6/26/1995,57,41,49,16,0.00,0.0,0,E,23
6/27/1995,53,38,46,19,0.00,0.0,0,E,24
6/28/1995,62,51,57,8,0.00,0.0,0,SW,13
6/29/1995,66,54,60,5,0.00,0.0,0,W,14
6/30/1995,64,53,59,6,0.13,0.0,0,SW,17
7/01/1995,58,51,55,10,0.25,0.0,0,W,31
7/02/1995,54,39,47,18,0.32,0.0,0,W,39
7/03/1995,52,37,45,20,0.00,0.0,0,N,35
7/04/1995,61,43,52,13,0.00,0.0,0,S,16
7/05/1995,61,48,55,10,0.00,0.0,0,SW,21
7/06/1995,62,54,58,7,0.00,0.0,0,SW,32
7/07/1995,62,51,57,8,0.02,0.0,0,SW,40
7/08/1995,53,44,49,16,0.64,0.0,0,SW,51
7/09/1995,45,38,42,23,0.00,0.0,0,W,41
7/10/1995,45,38,42,23,0.00,0.0,0,W,42
7/11/1995,52,42,47,18,0.14,0.0,0,W,23
7/12/1995,56,43,50,15,0.00,0.0,0,SW,27
7/13/1995,61,47,54,11,0.00,0.0,0,W,58
7/14/1995,65,56,61,4,0.00,0.0,0,W,43
7/15/1995,61,44,53,12,1.34,0.0,0,NW,64
7/16/1995,60,44,52,13,0.00,0.0,0,NW,52
7/17/1995,54,39,47,18,2.04,0.0,0,S,45
7/18/1995,58,47,53,12,0.08,0.0,0,W,49
7/19/1995,49,43,46,19,0.15,0.0,0,W,58
7/20/1995,54,44,49,16,0.24,0.0,0,W,64
7/21/1995,53,46,50,15,0.25,0.0,0,W,50
7/22/1995,60,45,53,12,0.00,0.0,0,S,31
7/23/1995,56,51,54,11,0.60,0.0,0,SW,42
7/24/1995,54,47,51,14,0.21,0.0,0,W,62
7/25/1995,62,51,57,8,0.00,0.0,0,W,26
7/26/1995,58,53,56,9,0.53,0.0,0,W,48
7/27/1995,60,52,56,9,0.09,0.0,0,W,28
7/28/1995,58,52,55,10,0.02,0.0,0,S,32
7/29/1995,58,50,54,11,0.48,0.0,0,W,56
7/30/1995,60,46,53,12,0.00,0.0,0,W,63
7/31/1995,69,52,61,4,0.00,0.0,0,NW,34
8/01/1995,66,54,60,5,0.00,0.0,0,W,44
8/02/1995,57,53,55,10,0.04,0.0,0,W,47
8/03/1995,58,52,55,10,0.06,0.0,0,SW,31
8/04/1995,57,50,54,11,0.92,0.0,0,W,61
8/05/1995,58,46,52,13,1.39,0.0,0,SE,28
8/06/1995,46,38,42,23,0.80,0.0,0,E,38
8/07/1995,53,38,46,19,0.00,0.0,0,E,36
8/08/1995,60,47,54,11,0.00,0.0,0,NE,13
8/09/1995,64,54,59,6,0.00,0.0,0,W,13
8/10/1995,65,53,59,6,0.00,0.0,0,SW,18
8/11/1995,61,50,56,9,0.21,0.0,0,W,46
8/12/1995,58,43,51,14,0.04,0.0,0,NW,57
8/13/1995,52,42,47,18,0.00,0.0,0,NW,56
8/14/1995,60,48,54,11,0.00,0.0,0,S,25
8/15/1995,61,51,56,9,0.61,0.0,0,SW,42
8/16/1995,63,51,57,8,0.00,0.0,0,W,43
8/17/1995,61,51,56,9,0.00,0.0,0,N,36
8/18/1995,59,43,51,14,0.00,0.0,0,N,30
8/19/1995,58,44,51,14,0.00,0.0,0,SW,17
8/20/1995,64,52,58,7,0.00,0.0,0,W,63
8/21/1995,58,47,53,12,0.00,0.0,0,NW,69
8/22/1995,47,36,42,23,0.00,0.0,0,W,62
8/23/1995,45,37,41,24,0.06,0.0,0,W,82
8/24/1995,46,32,39,26,0.33,0.0,0,NW,66
8/25/1995,37,32,35,30,0.09,0.0,0,W,39
8/26/1995,48,35,42,23,0.00,0.0,0,NW,36
8/27/1995,47,37,42,23,0.12,0.0,0,SW,35
8/28/1995,53,41,47,18,0.00,0.0,0,NW,69
8/29/1995,48,34,41,24,0.00,0.0,0,NW,75
8/30/1995,48,32,40,25,0.00,0.0,0,W,62
8/31/1995,52,42,47,18,0.03,0.0,0,?,?
9/01/1995,51,35,43,22,0.22,0.0,0,W,68
9/02/1995,43,33,38,27,0.00,0.0,0,NW,42
9/03/1995,50,33,42,23,0.00,0.0,0,N,15
9/04/1995,54,39,47,18,0.00,0.0,0,W,19
9/05/1995,53,42,48,17,0.27,0.0,0,NW,57
9/06/1995,51,36,44,21,0.00,0.0,0,NW,54
9/07/1995,54,36,45,20,0.38,0.0,0,W,71
9/08/1995,50,36,43,22,0.00,0.0,0,W,31
9/09/1995,46,33,40,25,1.24,0.0,0,W,44
9/10/1995,35,24,30,35,0.00,0.0,0,NW,66
9/11/1995,41,23,32,33,0.00,0.0,0,NW,53
9/12/1995,53,39,46,19,0.00,0.0,0,SW,45
9/13/1995,50,46,48,17,0.52,0.0,0,SW,61
9/14/1995,50,30,40,25,1.01,0.0,0,SW,78
9/15/1995,32,22,27,38,0.00,0.0,0,W,52
9/16/1995,40,26,33,32,0.00,0.0,0,SW,41
9/17/1995,44,35,40,25,0.33,0.0,0,SE,45
9/18/1995,44,30,37,28,0.00,0.0,0,NW,56
9/19/1995,50,36,43,22,0.00,0.0,0,S,15
9/20/1995,50,38,44,21,0.00,0.0,0,W,23
9/21/1995,49,43,46,19,0.01,0.0,0,SW,28
9/22/1995,50,33,42,23,1.91,0.0,0,W,47
9/23/1995,33,22,28,37,0.00,0.0,0,W,66
9/24/1995,34,26,30,35,0.00,0.0,0,E,16
9/25/1995,37,26,32,33,0.14,0.0,0,S,21
9/26/1995,39,33,36,29,0.37,0.0,0,SW,27
9/27/1995,39,33,36,29,0.07,0.0,0,W,70
9/28/1995,40,18,29,36,0.00,0.0,0,NW,79
9/29/1995,47,36,42,23,0.00,0.0,0,SW,23
9/30/1995,53,40,47,18,0.00,0.0,0,?,?
10/01/1995,57,48,53,12,0.00,0.0,0,W,49
10/02/1995,54,36,45,20,0.00,0.0,0,W,41
10/03/1995,52,35,44,21,0.00,0.0,0,SW,59
10/04/1995,48,42,45,20,0.83,0.0,0,W,40
10/05/1995,50,35,43,22,0.25,0.0,0,E,64
10/06/1995,43,30,37,28,1.31,0.0,0,W,36
10/07/1995,49,39,44,21,0.14,0.0,0,W,58
10/08/1995,39,30,35,30,0.41,0.0,0,W,59
10/09/1995,39,29,34,31,0.00,0.0,0,W,19
10/10/1995,41,31,36,29,0.00,0.0,0,W,43
10/11/1995,40,35,38,27,0.02,0.0,0,W,68
10/12/1995,45,33,39,26,0.00,0.0,0,W,48
10/13/1995,54,41,48,17,0.00,0.0,0,S,70
10/14/1995,54,44,49,16,2.31,0.0,0,W,73
10/15/1995,45,21,33,32,0.62,0.0,0,W,109
10/16/1995,21,16,19,46,0.00,0.0,0,W,83
10/17/1995,34,14,24,41,0.02,0.2,0,W,59
10/18/1995,43,29,36,29,0.00,0.0,0,W,44
10/19/1995,41,32,37,28,0.00,0.0,0,SE,65
10/20/1995,42,38,40,25,0.32,0.0,0,SE,102
10/21/1995,36,34,35,30,9.71,0.0,0,W,67
10/22/1995,46,24,35,30,0.05,0.0,0,W,73
10/23/1995,50,26,38,27,0.00,0.0,0,SW,75
10/24/1995,33,33,33,32,0.11,0.0,0,W,66
10/25/1995,31,24,28,37,0.01,0.0,0,W,25
10/26/1995,41,20,31,34,0.00,0.0,0,S,62
10/27/1995,48,28,38,27,0.85,0.0,0,S,71
10/28/1995,30,27,29,36,3.31,0.5,0,NW,79
10/29/1995,17,12,15,50,0.67,3.4,0,NW,87
10/30/1995,20,8,14,51,0.31,2.8,1,W,61
10/31/1995,?,12,?,?,0.00,0.1,2,?,?
11/01/1995,28,19,24,41,0.30,2.7,2,W,32
11/02/1995,41,27,34,31,0.62,0.0,4,SE,56
11/03/1995,45,17,31,34,0.39,0.0,0,W,49
11/04/1995,18,3,11,54,0.16,1.1,0,W,92
11/05/1995,13,2,8,57,0.07,0.7,0,W,88
11/06/1995,20,12,16,49,0.00,0.0,0,W,59
11/07/1995,28,18,23,42,0.68,5.6,0,S,62
11/08/1995,24,3,14,51,0.04,0.5,2,W,76
11/09/1995,6,-6,0,65,0.36,5.6,3,W,62
11/10/1995,34,2,18,47,0.07,0.5,3,SW,72
11/11/1995,38,29,34,31,2.00,0.0,3,SE,102
11/12/1995,41,3,22,43,3.49,1.2,0,SE,116
11/13/1995,17,2,10,55,0.06,0.8,0,W,62
11/14/1995,20,15,18,47,0.63,4.6,1,E,88
11/15/1995,32,12,22,43,1.89,4.4,2,E,90
11/16/1995,14,8,11,54,0.03,1.0,2,W,68
11/17/1995,10,2,6,59,0.12,1.7,2,W,64
11/18/1995,16,1,9,56,0.04,0.5,2,W,39
11/19/1995,23,15,19,46,0.90,5.5,4,S,40
11/20/1995,21,17,19,46,0.04,0.5,6,S,42
11/21/1995,22,15,19,46,0.00,0.0,6,S,43
11/22/1995,16,4,10,55,0.41,2.8,6,W,75
11/23/1995,13,4,9,56,0.13,0.9,6,W,76
11/24/1995,11,2,7,58,0.00,0.0,5,W,56
11/25/1995,17,6,12,53,0.00,0.0,5,SW,36
11/26/1995,22,10,16,49,0.00,0.0,4,W,54
11/27/1995,28,9,19,46,0.27,2.0,4,SW,63
11/28/1995,33,5,19,46,0.13,0.5,6,W,89
11/29/1995,19,4,12,53,0.00,0.0,6,NW,33
11/30/1995,8,2,5,60,0.00,0.0,6,NW,42
12/01/1995,21,7,14,51,0.16,1.4,6,SW,91
12/02/1995,15,-6,5,60,0.27,2.2,6,W,95
12/03/1995,23,4,14,51,0.16,1.2,6,SW,79
12/04/1995,21,1,11,54,0.14,1.7,6,NW,76
