% Dow-Jones Industrial Average (DJIA) closing values from 1900 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in  The American Statistician.
% ---
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation djdc0093

@attribute date DATE yyMMdd
@attribute closing_value REAL

@data
660302,932.01
660303,936.35
660304,932.34
660307,917.76
660308,919.98
660309,929.84
660310,929.23
660311,927.95
660314,917.09
660315,911.08
660316,916.03
660317,919.32
660318,922.88
660321,929.17
660322,934.52
660323,929.00
660324,928.61
660325,929.95
660328,932.62
660329,929.39
660330,919.76
660331,924.77
660401,931.29
660404,937.86
660405,944.71
660406,945.26
660407,945.76
660411,942.42
660412,937.24
660413,938.36
660414,945.48
660415,947.77
660418,941.98
660419,941.64
660420,951.28
660421,954.73
660422,949.83
660425,950.55
660426,947.21
660427,944.54
660428,937.41
660429,933.68
660502,931.95
660503,921.77
660504,914.86
660505,899.77
660506,902.83
660509,886.80
660510,895.48
660511,895.43
660512,885.57
660513,876.11
660516,867.53
660517,864.14
660518,878.50
660519,872.99
660520,876.89
660523,882.46
660524,888.41
660525,890.42
660526,891.75
660527,897.04
660531,884.07
660601,883.63
660602,882.73
660603,887.86
660606,881.68
660607,877.33
660608,879.34
660609,882.62
660610,891.75
660613,897.60
660614,903.17
660615,901.11
660616,897.16
660617,894.26
660620,892.76
660621,894.98
660622,901.00
660623,896.43
660624,897.16
660627,888.97
660628,880.90
660629,871.60
660630,870.10
660701,877.06
660705,875.27
660706,888.86
660707,891.64
660708,894.04
660711,893.09
660712,886.19
660713,881.40
660714,887.80
660715,889.36
660718,888.41
660719,884.07
660720,874.49
660721,873.99
660722,869.15
660725,852.83
660726,852.17
660727,856.23
660728,854.06
660729,847.38
660801,835.18
660802,832.57
660803,841.70
660804,851.50
660805,852.39
660808,849.05
660809,844.82
660810,838.53
660811,837.91
660812,840.53
660815,834.85
660816,823.83
660817,819.59
660818,810.74
660819,804.62
660822,792.03
660823,790.14
660824,799.55
660825,792.37
660826,780.56
660829,767.03
660830,775.72
660831,788.41
660901,792.09
660902,787.69
660906,782.34
660907,777.39
660908,774.88
660909,775.55
660912,790.59
660913,795.48
660914,806.23
660915,814.30
660916,814.30
660919,810.85
660920,806.01
660921,793.59
660922,797.77
660923,790.97
660926,792.70
660927,794.09
660928,780.95
660929,772.66
660930,774.22
661003,757.96
661004,763.19
661005,755.45
661006,749.61
661007,744.32
661010,754.51
661011,758.63
661012,778.17
661013,772.93
661014,771.71
661017,778.89
661018,791.87
661019,785.35
661020,783.68
661021,787.30
661024,787.75
661025,793.09
661026,801.11
661027,809.57
661028,807.96
661031,807.07
661101,809.63
661102,807.29
661103,804.34
661104,805.06
661107,802.22
661109,809.91
661110,816.87
661111,819.09
661114,813.75
661115,815.31
661116,820.87
661117,816.03
661118,809.40
661121,798.16
661122,794.98
661123,796.82
661125,803.34
661128,801.16
661129,795.26
661130,791.59
661201,789.75
661202,789.47
661205,791.59
661206,797.43
661207,808.01
661208,812.80
661209,813.02
661212,820.54
661213,816.70
661214,817.98
661215,809.18
661216,807.18
661219,798.99
661220,794.59
661221,797.43
661222,801.67
661223,799.10
661227,792.20
661228,788.58
661229,786.35
661230,785.69
670103,786.41
670104,791.14
670105,805.51
670106,808.74
670109,813.47
670110,814.14
670111,822.49
670112,829.95
670113,835.13
670116,833.24
670117,843.65
670118,847.49
670119,846.44
670120,847.16
670123,847.72
670124,847.72
670125,840.59
670126,838.70
670127,844.04
670130,848.11
670131,849.89
670201,848.39
670202,853.12
670203,857.46
670206,855.12
670207,852.51
670208,860.97
670209,857.52
670210,855.73
670213,853.34
670214,856.90
670215,855.79
670216,851.56
670217,850.84
670220,847.88
670221,844.10
670223,846.77
670224,847.33
670227,836.64
670228,839.37
670301,843.49
670302,846.71
670303,846.60
670306,842.20
670307,841.76
670308,843.32
670309,844.15
670310,848.50
670313,844.82
670314,844.27
670315,854.06
670316,868.49
670317,869.77
670320,870.43
670321,866.59
670322,870.55
670323,876.67
670327,873.72
670328,875.28
670329,871.10
670330,869.99
670331,865.98
670403,859.97
670404,859.19
670405,861.19
670406,861.25
670407,853.34
670410,842.43
670411,847.66
670412,844.65
670413,848.83
670414,859.74
670417,866.59
670418,873.00
670419,873.94
670420,878.62
670421,883.18
670424,887.53
670425,891.20
670426,889.03
670427,894.82
670428,897.05
670501,892.93
670502,891.65
670503,896.77
670504,901.95
670505,905.96
670508,909.63
670509,899.89
670510,894.10
670511,896.21
670512,890.03
670515,882.41
670516,885.80
670517,882.24
670518,877.34
670519,874.55
670522,871.05
670523,868.71
670524,862.42
670525,870.71
670526,870.32
670529,864.98
670531,852.56
670601,864.98
670602,863.31
670605,847.77
670606,862.71
670607,869.19
670608,873.20
670609,874.89
670612,878.93
670613,886.15
670614,880.61
670615,883.26
670616,885.00
670619,884.54
670620,880.61
670621,877.66
670622,875.69
670623,877.37
670626,872.11
670627,869.39
670628,868.87
670629,861.94
670630,860.26
670703,859.69
670705,864.94
670706,864.02
670707,869.05
670710,875.52
670711,879.45
670712,878.70
670713,878.53
670714,882.05
670717,882.74
670718,896.09
670719,903.32
670720,908.69
670721,909.56
670724,904.53
670725,901.29
670726,903.14
670727,903.14
670728,901.53
670731,904.24
670801,912.97
670802,922.27
670803,921.98
670804,923.77
670807,920.37
670808,922.45
670809,926.72
670810,925.22
670811,920.65
670814,916.32
670815,919.15
670816,915.68
670817,918.23
670818,919.04
670821,912.27
670822,907.48
670823,905.11
670824,898.46
670825,894.07
670828,894.71
670829,894.76
670830,893.72
670831,901.29
670901,901.18
670905,904.13
670906,906.96
670907,908.17
670908,907.54
670911,909.62
670912,911.75
670913,923.77
670914,929.44
670915,933.48
670918,938.74
670919,930.07
670920,929.79
670921,930.48
670922,934.35
670925,943.08
670926,937.18
670927,933.14
670928,929.38
670929,926.66
671002,921.00
671003,924.47
671004,921.29
671005,927.13
671006,928.74
671009,933.31
671010,926.61
671011,920.25
671012,913.20
671013,918.17
671016,908.52
671017,904.36
671018,903.49
671019,903.72
671020,896.73
671023,894.65
671024,888.18
671025,886.73
671026,890.89
671027,888.18
671030,886.62
671031,879.74
671101,867.08
671102,864.83
671103,856.62
671106,855.29
671108,849.57
671109,856.97
671110,862.81
671113,859.74
671114,852.40
671115,855.18
671116,859.74
671117,862.11
671120,857.78
671121,870.95
671122,874.02
671124,877.60
671127,882.11
671128,884.88
671129,883.15
671130,875.81
671201,879.16
671204,883.50
671205,888.12
671206,892.28
671207,892.22
671208,887.25
671211,882.05
671212,881.30
671213,882.34
671214,883.44
671215,880.61
671218,881.65
671219,881.36
671220,886.90
671221,888.35
671222,887.37
671226,888.12
671227,894.94
671228,897.83
671229,905.11
680102,906.84
680103,904.13
680104,899.39
680105,901.24
680108,908.92
680109,908.29
680110,903.95
680111,899.79
680112,898.98
680115,892.74
680116,887.14
680117,883.78
680118,882.80
680119,880.32
680122,871.71
680123,864.77
680124,862.23
680125,864.25
680126,865.06
680129,863.67
680130,859.57
680131,855.47
680201,861.36
680202,863.56
680205,861.13
680206,861.25
680207,859.92
680208,850.32
680209,840.04
680213,831.77
680214,837.38
680215,839.23
680216,836.34
680219,838.65
680220,843.10
680221,849.23
680223,849.80
680226,841.77
680227,846.68
680228,844.72
680229,840.50
680301,840.44
680304,830.56
680305,827.03
680306,837.21
680307,836.22
680308,835.24
680311,843.04
680312,843.22
680313,842.23
680314,830.91
680315,837.55
680318,840.09
680319,832.99
680320,830.85
680321,825.13
680322,826.05
680325,827.27
680326,831.54
680327,836.57
680328,835.12
680329,840.67
680401,861.25
680402,863.96
680403,869.11
680404,872.52
680405,865.81
680408,884.42
680410,892.63
680411,905.69
680415,910.19
680416,906.78
680417,908.17
680418,909.21
680419,897.65
680422,891.99
680423,897.48
680424,898.46
680425,905.57
680426,906.03
680429,908.34
680430,912.22
680501,913.20
680502,918.05
680503,919.21
680506,914.53
680507,919.90
680508,918.86
680509,911.35
680510,912.91
680513,909.96
680514,908.06
680515,907.82
680516,903.72
680517,898.98
680520,894.19
680521,896.32
680522,896.79
680523,893.15
680524,895.28
680527,891.60
680528,896.78
680529,895.21
680531,899.00
680603,905.38
680604,916.63
680605,907.42
680606,910.13
680607,914.88
680610,913.38
680611,917.95
680613,913.86
680614,913.62
680617,903.45
680618,900.20
680620,898.28
680621,900.93
680624,901.83
680625,901.41
680627,898.76
680628,897.80
680701,896.35
680702,896.84
680703,903.51
680708,912.60
680709,920.42
680711,922.82
680712,922.46
680715,923.72
680716,921.20
680718,917.95
680719,913.92
680722,900.32
680723,898.10
680725,885.47
680726,888.47
680729,883.36
680730,883.00
680801,878.07
680802,871.27
680805,872.53
680806,876.92
680808,870.37
680809,869.65
680812,881.02
680813,884.68
680815,879.51
680816,885.89
680819,887.68
680820,888.67
680822,888.30
680823,892.34
680826,896.13
680827,893.65
680829,894.33
680830,896.01
680903,900.36
680904,906.95
680905,917.52
680906,921.25
680909,924.98
680910,919.38
680912,915.65
680913,917.21
680916,921.37
680917,923.05
680919,923.98
680920,924.42
680923,930.45
680924,938.28
680926,933.24
680927,933.80
680930,935.79
681001,942.32
681003,949.47
681004,952.95
681007,956.68
681008,956.24
681010,949.78
681011,949.59
681014,949.96
681015,955.31
681017,958.91
681018,967.49
681021,967.49
681022,963.14
681024,956.68
681025,961.28
681028,957.73
681029,951.08
681031,952.39
681101,948.41
681104,946.23
681106,949.47
681107,950.65
681108,958.98
681112,964.20
681113,967.43
681114,963.89
681115,965.88
681118,963.70
681119,966.75
681121,965.13
681122,967.06
681125,971.35
681126,979.49
681127,976.32
681129,985.08
681202,983.34
681203,985.21
681205,977.69
681206,978.24
681209,979.36
681210,977.69
681212,977.13
681213,981.29
681216,976.32
681217,970.91
681219,975.14
681220,966.99
681223,953.75
681224,952.32
681226,954.25
681227,952.51
681230,945.11
681231,943.75
690102,947.73
690103,951.89
690106,936.66
690107,925.72
690108,921.25
690109,927.46
690110,925.53
690113,923.11
690114,928.33
690115,931.75
690116,938.59
690117,935.54
690120,931.25
690121,929.82
690122,934.17
690123,940.20
690124,938.59
690127,937.47
690128,938.40
690129,938.09
690130,942.13
690131,946.05
690203,946.85
690204,945.11
690205,945.98
690206,946.67
690207,947.85
690211,948.97
690212,949.09
690213,952.70
690214,951.95
690217,937.72
690218,930.82
690219,925.10
690220,916.65
690224,903.97
690225,899.80
690226,905.77
690227,903.03
690228,905.21
690303,908.63
690304,919.51
690305,923.11
690306,913.54
690307,911.18
690310,917.14
690311,920.93
690312,917.52
690313,907.14
690314,904.28
690317,904.03
690318,907.38
690319,912.11
690320,920.13
690321,920.00
690324,917.08
690325,917.08
690326,923.30
690327,930.88
690328,935.48
690401,933.08
690402,930.92
690403,927.30
690407,918.78
690408,923.17
690409,929.97
690410,932.89
690411,933.46
690414,932.64
690415,931.94
690416,923.49
690417,924.12
690418,924.82
690421,917.51
690422,918.59
690423,917.64
690424,921.20
690425,924.00
690428,925.08
690429,934.10
690430,950.18
690501,949.22
690502,957.17
690505,958.95
690506,962.06
690507,959.60
690508,963.68
690509,961.61
690512,957.86
690513,962.97
690514,968.85
690515,965.16
690516,967.30
690519,959.02
690520,949.26
690521,951.78
690522,950.04
690523,947.45
690526,946.94
690527,938.66
690528,936.92
690529,937.56
690602,933.17
690603,930.78
690604,928.84
690605,930.71
690606,924.77
690609,918.05
690610,912.49
690611,904.60
690612,892.58
690613,894.84
690616,891.16
690617,885.73
690618,887.09
690619,882.37
690620,876.16
690623,870.86
690624,877.20
690625,874.10
690626,870.28
690627,869.76
690630,873.19
690701,875.90
690702,880.69
690703,886.12
690707,883.21
690708,870.35
690709,861.62
690710,847.79
690711,852.25
690714,843.14
690715,841.13
690716,849.34
690717,853.09
690718,845.92
690722,834.02
690723,827.95
690724,826.53
690725,818.06
690728,806.23
690729,801.96
690730,803.58
690731,815.47
690801,826.59
690804,822.58
690805,821.23
690806,825.88
690807,826.27
690808,824.46
690811,819.83
690812,812.96
690813,809.13
690814,813.23
690815,820.88
690818,827.68
690819,833.69
690820,833.22
690821,834.87
690822,837.25
690825,831.44
690826,823.52
690827,824.78
690828,828.41
690829,836.72
690902,837.78
690903,835.67
690904,825.30
690905,819.50
690908,811.84
690909,815.67
690910,828.01
690911,825.77
690912,824.25
690915,830.45
690916,831.64
690917,826.56
690918,831.57
690919,830.39
690922,831.77
690923,834.81
690924,834.68
690925,829.92
690926,824.18
690929,818.04
690930,813.09
691001,806.89
691002,811.84
691003,808.41
691006,809.40
691007,806.23
691008,802.20
691009,803.79
691010,806.96
691013,819.30
691014,832.43
691015,830.06
691016,838.77
691017,836.06
691020,839.23
691021,846.88
691022,860.35
691023,855.73
691024,862.26
691027,860.28
691028,855.86
691029,848.34
691030,850.51
691031,855.99
691103,854.54
691104,853.48
691105,854.08
691106,855.20
691107,860.48
691110,863.05
691111,859.75
691112,855.99
691113,849.85
691114,849.26
691117,842.53
691118,845.17
691119,839.96
691120,831.18
691121,823.13
691124,812.90
691125,807.29
691126,810.52
691128,812.30
691201,805.04
691202,801.35
691203,793.36
691204,796.53
691205,793.03
691208,785.04
691209,783.79
691210,783.99
691211,783.53
691212,786.69
691215,784.05
691216,773.83
691217,769.93
691218,783.79
691219,789.86
691222,785.97
691223,783.79
691224,794.15
691226,797.65
691229,792.37
691230,794.68
691231,800.36
700102,809.20
700105,811.31
700106,803.66
700107,801.81
700108,802.07
700109,798.11
700112,790.52
700113,788.01
700114,787.16
700115,785.04
700116,782.60
700119,776.07
700120,777.85
700121,782.27
700122,786.10
700123,775.54
700126,768.88
700127,763.99
700128,758.84
700129,748.35
700130,744.06
700202,746.44
700203,757.46
700204,754.49
700205,750.26
700206,752.77
700209,755.68
700210,746.63
700211,757.33
700212,755.61
700213,753.30
700216,753.70
700217,747.43
700218,756.80
700219,757.92
700220,757.46
700224,754.42
700225,768.28
700226,764.45
700227,777.59
700302,780.23
700303,787.42
700304,788.15
700305,787.55
700306,784.12
700309,778.31
700310,779.70
700311,778.12
700312,776.47
700313,772.11
700316,765.05
700317,767.42
700318,767.95
700319,764.98
700320,763.66
700323,763.60
700324,773.76
700325,790.13
700326,791.05
700330,784.65
700331,785.57
700401,792.04
700402,792.37
700403,791.84
700406,791.18
700407,791.64
700408,791.64
700409,792.50
700410,790.46
700413,785.90
700414,780.56
700415,782.60
700416,775.87
700417,775.94
700420,775.87
700421,772.51
700422,762.61
700423,750.59
700424,747.29
700427,735.15
700428,724.33
700429,737.39
700430,736.07
700501,733.63
700504,714.56
700505,709.74
700506,718.39
700507,723.07
700508,717.73
700511,710.07
700512,704.59
700513,693.84
700514,684.79
700515,702.22
700518,702.81
700519,691.40
700520,676.55
700521,665.25
700522,662.17
700525,641.36
700526,631.16
700527,663.20
700528,684.15
700529,700.44
700601,710.36
700602,709.61
700603,713.86
700604,706.53
700605,695.03
700608,700.23
700609,700.16
700610,694.35
700611,684.42
700612,684.21
700615,687.36
700616,706.26
700617,704.68
700618,712.69
700619,720.43
700622,716.11
700623,698.11
700624,692.29
700625,693.59
700626,687.84
700629,682.91
700630,683.53
700701,687.64
700702,689.14
700706,675.66
700707,669.36
700708,682.09
700709,692.77
700710,700.10
700713,702.22
700714,703.04
700715,711.66
700716,723.44
700717,735.08
700720,733.91
700721,722.07
700722,724.67
700723,732.68
700724,730.22
700727,730.08
700728,731.45
700729,735.56
700730,734.73
700731,734.12
700803,722.96
700804,725.90
700805,724.81
700806,722.82
700807,725.70
700810,713.92
700811,712.55
700812,710.64
700813,707.35
700814,710.84
700817,709.06
700818,716.66
700819,723.99
700820,729.60
700821,745.41
700824,759.58
700825,758.97
700826,760.47
700827,759.79
700828,765.81
700831,764.58
700901,758.15
700902,756.64
700903,765.27
700904,771.15
700908,773.14
700909,766.43
700910,760.75
700911,761.84
700914,757.12
700915,750.55
700916,754.31
700917,757.67
700918,758.49
700921,751.92
700922,747.47
700923,754.38
700924,759.31
700925,761.77
700928,758.97
700929,760.88
700930,760.68
701001,760.68
701002,766.16
701005,776.70
701006,782.45
701007,783.68
701008,777.04
701009,768.69
701012,764.24
701013,760.06
701014,762.73
701015,767.87
701016,763.35
701019,756.50
701020,758.83
701021,759.65
701022,757.87
701023,759.38
701026,756.43
701027,754.45
701028,755.96
701029,753.56
701030,755.61
701102,758.01
701103,768.07
701104,770.81
701105,771.56
701106,771.97
701109,777.66
701110,777.38
701111,779.50
701112,768.00
701113,759.79
701116,760.13
701117,760.47
701118,754.24
701119,755.82
701120,761.57
701123,767.52
701124,772.73
701125,774.71
701127,781.35
701130,794.09
701201,794.29
701202,802.64
701203,808.53
701204,816.06
701207,818.66
701208,815.10
701209,815.24
701210,821.06
701211,825.92
701214,823.18
701215,819.62
701216,819.07
701217,822.15
701218,822.77
701221,821.54
701222,822.77
701223,823.11
701224,828.38
701228,830.91
701229,842.00
701230,841.32
701231,838.92
710104,830.57
710105,835.77
710106,837.97
710107,837.83
710108,837.01
710111,837.21
710112,844.19
710113,841.11
710114,843.31
710115,845.70
710118,847.82
710119,849.47
710120,849.95
710121,854.74
710122,861.31
710125,865.62
710126,866.79
710127,860.83
710128,865.14
710129,868.50
710201,877.81
710202,874.59
710203,876.23
710204,874.79
710205,876.57
710208,882.12
710209,879.79
710210,881.09
710211,885.34
710212,888.83
710216,890.06
710217,887.87
710218,885.06
710219,878.56
710222,868.98
710223,870.00
710224,875.62
710225,881.98
710226,878.83
710301,882.53
710302,883.01
710303,882.39
710304,891.36
710305,898.00
710308,898.62
710309,899.10
710310,895.88
710311,899.44
710312,898.34
710315,908.20
710316,914.64
710317,914.02
710318,916.83
710319,912.92
710322,910.60
710323,908.89
710324,899.37
710325,900.81
710326,903.48
710329,903.48
710330,903.39
710331,904.37
710401,903.88
710402,903.04
710405,905.07
710406,912.73
710407,918.49
710408,920.39
710412,926.64
710413,927.28
710414,932.55
710415,938.17
710416,940.21
710419,948.85
710420,944.42
710421,941.33
710422,940.63
710423,947.79
710426,944.00
710427,947.09
710428,950.82
710429,948.15
710430,941.75
710503,932.41
710504,938.45
710505,939.92
710506,937.39
710507,936.97
710510,932.55
710511,937.25
710512,937.46
710513,936.34
710514,936.06
710517,921.30
710518,918.56
710519,920.04
710520,923.41
710521,921.87
710524,913.15
710525,906.69
710526,906.41
710527,905.78
710528,907.81
710601,913.65
710602,919.62
710603,921.30
710604,922.15
710607,923.06
710608,915.01
710609,912.46
710610,915.96
710611,916.47
710614,907.71
710615,907.20
710616,908.59
710617,906.25
710618,889.16
710621,876.53
710622,874.42
710623,879.45
710624,877.26
710625,876.68
710628,873.10
710629,882.30
710630,891.14
710701,893.03
710702,890.19
710706,892.30
710707,895.88
710708,900.99
710709,901.80
710712,903.40
710713,892.38
710714,891.21
710715,888.87
710716,888.51
710719,886.39
710720,892.30
710721,890.84
710722,886.68
710723,887.78
710726,888.87
710727,880.70
710728,872.01
710729,861.42
710730,858.43
710802,864.92
710803,850.03
710804,844.92
710805,849.45
710806,850.61
710809,842.65
710810,839.59
710811,846.38
710812,859.01
710813,856.02
710816,888.95
710817,899.90
710818,886.17
710819,880.77
710820,880.91
710823,892.38
710824,904.13
710825,908.37
710826,906.10
710827,908.15
710830,901.43
710831,898.07
710901,899.02
710902,900.63
710903,912.75
710907,916.47
710908,920.93
710909,915.89
710910,911.00
710913,909.39
710914,901.65
710915,904.86
710916,903.11
710917,908.22
710920,905.15
710921,903.40
710922,893.55
710923,891.28
710924,889.31
710927,883.47
710928,884.42
710929,883.83
710930,887.19
711001,893.98
711004,895.66
711005,891.14
711006,900.55
711007,901.80
711008,893.91
711011,891.94
711012,893.55
711013,888.80
711014,878.36
711015,874.58
711018,872.44
711019,868.43
711020,855.65
711021,854.85
711022,852.37
711025,848.50
711026,845.36
711027,836.38
711028,837.62
711029,839.00
711101,825.86
711102,827.98
711103,842.58
711104,843.17
711105,840.39
711108,837.54
711109,837.91
711110,826.15
711111,814.91
711112,812.94
711115,810.53
711116,818.71
711117,822.14
711118,815.35
711119,810.67
711122,803.15
711123,797.97
711124,798.63
711126,816.59
711129,829.73
711130,831.34
711201,846.01
711202,848.79
711203,859.59
711206,855.72
711207,857.40
711208,854.85
711209,852.15
711210,856.75
711213,858.79
711214,855.14
711215,863.76
711216,871.39
711217,873.80
711220,885.01
711221,888.32
711222,884.86
711223,881.17
711227,881.47
711228,889.98
711229,893.66
711230,889.07
711231,890.20
720103,889.30
720104,892.23
720105,904.43
720106,908.49
720107,910.37
720110,907.96
720111,912.10
720112,910.82
720113,905.18
720114,906.68
720117,911.12
720118,917.22
720119,914.96
720120,910.30
720121,907.44
720124,896.82
720125,894.72
720126,889.15
720127,899.83
720128,906.38
720131,902.17
720201,901.79
720202,905.85
720203,903.15
720204,906.68
720207,903.97
720208,907.13
720209,918.72
720210,921.28
720211,917.59
720214,910.90
720215,914.51
720216,922.94
720217,922.03
720218,917.52
720222,913.46
720223,911.88
720224,912.70
720225,922.79
720228,924.29
720229,928.13
720301,935.43
720302,933.77
720303,942.43
720306,950.18
720307,946.87
720308,945.59
720309,942.81
720310,939.87
720313,928.66
720314,934.00
720315,937.31
720316,936.71
720317,942.88
720320,941.15
720321,934.00
720322,933.93
720323,944.69
720324,942.28
720327,939.72
720328,937.01
720329,933.02
720330,940.70
720403,940.92
720404,943.41
720405,954.55
720406,959.44
720407,962.60
720410,958.08
720411,962.60
720412,966.96
720413,965.53
720414,967.72
720417,966.59
720418,968.92
720419,964.78
720420,966.29
720421,963.80
720424,957.48
720425,946.49
720426,946.94
720427,945.97
720428,954.17
720501,942.28
720502,935.20
720503,933.47
720504,937.31
720505,941.23
720508,937.84
720509,925.12
720510,931.07
720511,934.83
720512,941.83
720515,942.20
720516,939.27
720517,941.15
720518,951.23
720519,961.54
720522,965.31
720523,962.30
720524,965.46
720525,969.07
720526,971.25
720530,971.18
720531,960.72
720601,960.72
720602,961.39
720605,954.39
720606,951.46
720607,944.08
720608,941.30
720609,934.45
720612,936.71
720613,938.29
720614,946.79
720615,945.97
720616,945.06
720619,941.83
720620,948.22
720621,951.61
720622,950.71
720623,944.69
720626,936.41
720627,935.28
720628,930.84
720629,926.25
720630,929.03
720703,928.66
720705,933.47
720706,942.13
720707,938.06
720710,932.27
720711,925.87
720712,923.69
720713,916.99
720714,922.26
720717,914.96
720718,911.72
720719,916.69
720720,910.45
720721,920.45
720724,935.36
720725,934.45
720726,932.57
720727,926.85
720728,926.70
720731,924.74
720801,930.46
720802,941.15
720803,947.70
720804,951.76
720807,953.12
720808,952.44
720809,951.16
720810,952.89
720811,964.18
720814,973.51
720815,969.97
720816,964.25
720817,961.39
720818,965.83
720821,967.19
720822,973.51
720823,970.35
720824,958.38
720825,959.36
720828,956.95
720829,954.70
720830,957.86
720831,963.73
720901,970.05
720905,969.37
720906,963.43
720907,962.45
720908,961.24
720911,955.00
720912,946.04
720913,949.88
720914,947.55
720915,947.32
720918,945.36
720919,943.18
720920,940.25
720921,939.49
720922,943.03
720925,935.73
720926,936.56
720927,947.25
720928,955.15
720929,953.27
721002,953.27
721003,954.47
721004,951.31
721005,941.30
721006,945.36
721009,948.75
721010,951.84
721011,946.42
721012,937.46
721013,930.46
721016,921.66
721017,926.48
721018,932.34
721019,932.12
721020,942.81
721023,951.31
721024,952.51
721025,951.38
721026,950.56
721027,946.42
721030,946.42
721031,955.52
721101,968.54
721102,973.06
721103,984.12
721106,984.80
721108,983.74
721109,988.26
721110,995.26
721113,997.07
721114,1003.16
721115,998.42
721116,1003.69
721117,1005.57
721120,1005.04
721121,1013.25
721122,1020.54
721124,1025.21
721127,1017.76
721128,1019.34
721129,1018.81
721130,1018.21
721201,1023.93
721204,1027.02
721205,1022.95
721206,1027.54
721207,1033.26
721208,1033.19
721211,1036.27
721212,1033.19
721213,1030.48
721214,1025.06
721215,1027.24
721218,1013.25
721219,1009.18
721220,1004.82
721221,1000.00
721222,1004.21
721226,1006.70
721227,1007.68
721229,1020.02
730102,1031.68
730103,1043.80
730104,1039.81
730105,1047.49
730108,1047.86
730109,1047.11
730110,1046.06
730111,1051.70
730112,1039.36
730115,1025.59
730116,1024.31
730117,1029.12
730118,1029.12
730119,1026.19
730122,1018.81
730123,1018.66
730124,1004.59
730126,1003.54
730129,996.46
730130,992.93
730131,999.02
730201,985.78
730202,980.81
730205,978.40
730206,979.91
730207,968.32
730208,967.19
730209,979.46
730212,991.57
730213,996.76
730214,979.91
730215,973.13
730216,979.23
730220,983.59
730221,974.34
730222,971.78
730223,959.89
730226,953.79
730227,947.92
730228,955.07
730301,949.65
730302,961.32
730305,966.89
730306,979.00
730307,979.98
730308,976.44
730309,972.23
730312,969.75
730313,976.07
730314,978.85
730315,969.82
730316,963.05
730319,952.06
730320,949.43
730321,938.37
730322,925.20
730323,922.71
730326,927.90
730327,944.91
730328,948.00
730329,959.14
730330,951.01
730402,936.18
730403,927.75
730404,925.05
730405,923.46
730406,931.07
730409,947.55
730410,960.49
730411,967.41
730412,964.03
730413,959.36
730416,956.73
730417,953.42
730418,958.31
730419,963.20
730423,955.37
730424,940.77
730425,930.54
730426,937.76
730427,922.19
730430,921.43
730501,921.21
730502,932.34
730503,945.67
730504,953.87
730507,950.71
730508,956.58
730509,949.05
730510,939.34
730511,927.98
730514,909.69
730515,917.44
730516,917.14
730517,911.72
730518,895.17
730521,886.51
730522,892.46
730523,895.02
730524,924.44
730525,930.84
730529,925.57
730530,908.87
730531,901.41
730601,893.96
730604,885.91
730605,900.81
730606,898.18
730607,909.62
730608,920.00
730611,915.11
730612,927.00
730613,915.49
730614,902.92
730615,888.55
730618,875.08
730619,881.55
730620,884.71
730621,873.65
730622,879.82
730625,869.13
730626,879.44
730627,884.63
730628,894.64
730629,891.71
730702,880.57
730703,874.17
730705,874.32
730706,870.11
730709,877.26
730710,888.32
730711,908.19
730712,901.94
730713,885.99
730716,897.58
730717,898.03
730718,905.40
730719,906.68
730720,910.90
730723,913.15
730724,918.72
730725,933.02
730726,934.53
730727,936.71
730730,933.77
730731,926.40
730801,912.18
730802,910.14
730803,908.87
730806,912.78
730807,911.95
730808,902.02
730809,901.49
730810,892.38
730813,883.20
730814,870.71
730815,874.17
730816,872.74
730817,871.84
730820,867.40
730821,857.84
730822,851.90
730823,864.46
730824,863.49
730827,870.71
730828,872.07
730829,883.43
730830,882.53
730831,887.57
730904,895.39
730905,899.08
730906,901.04
730907,898.63
730910,891.33
730911,885.76
730912,881.32
730913,880.57
730914,886.36
730917,892.99
730918,891.26
730919,910.37
730920,920.53
730921,927.90
730924,936.71
730925,940.55
730926,949.50
730927,953.27
730928,947.10
731001,948.83
731002,956.80
731003,964.55
731004,955.90
731005,971.25
731008,977.65
731009,974.19
731010,960.57
731011,976.07
731012,978.63
731015,967.04
731016,967.41
731017,962.52
731018,959.74
731019,963.73
731022,960.57
731023,966.51
731024,971.85
731025,974.49
731026,987.06
731029,984.80
731030,968.54
731031,956.58
731101,948.83
731102,935.28
731105,919.40
731106,913.08
731107,920.08
731108,932.65
731109,908.41
731112,897.65
731113,891.03
731114,869.88
731115,874.55
731116,891.33
731119,862.66
731120,844.90
731121,854.98
731123,854.00
731126,824.95
731127,817.73
731128,839.78
731129,835.11
731130,822.25
731203,806.52
731204,803.21
731205,788.31
731206,814.12
731207,838.05
731210,851.14
731211,834.18
731212,810.73
731213,800.43
731214,815.65
731217,811.12
731218,829.49
731219,829.57
731220,828.11
731221,818.73
731224,814.81
731226,837.56
731227,851.01
731228,848.02
731231,850.86
740102,855.32
740103,880.69
740104,880.23
740107,876.85
740108,861.78
740109,834.79
740110,823.11
740111,841.48
740114,840.18
740115,846.40
740116,856.09
740117,872.16
740118,855.47
740121,854.63
740122,863.47
740123,871.00
