STAFF_ID;HOME_INSTITUTION_ID;HOME_INSTITUTION_CTRY_CD;ENTERPRISE_NAME;ENTERPRISE_SIZE_VALUE;ENTERPRISE_TYPE_CD;ENTERPRISE_CTRY_CD;TEACHER_GENDER_CD;TEACHER_NATIONALITY_CD;TEACHER_TEACHING_AREA_CD;TEACHER_SENIORITY_CD;HOST_INSTITUTION_CODE;HOST_INSTITUTION_CTRY_CD;HOST_SUBJECT_AREA_CD;TEACHER_LENGTH_DAYS_VALUE;TEACHER_LENGHT_HRS_VALUE;TEACHER_VISIT_START_DATE;TEACHING_LEVEL_CD;TEACHING_LANGUAGE_CD;TEACHER_SPECIAL_NEEDS_GRT_AMT;TEACHER_SUBSISTANCE_GRT_AMT;TEACHER_TRAVEL_COST_AMT;TEACHER_TOTAL_GRT_AMT;TEACHER_FIRST_VISIT_FLAG;ENTERPRISE_WORK_CAT_CD
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;222;J;UK BANGOR01;UK;222;6;5;Apr-13;2;EN;0;572.85;213.42;786.27;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;CH;312;S;TR ISTANBU16;TR;312;5;5;Jun-13;2;EN;0;377.52;310.45;687.97;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;IT;210;J;A  WIEN01;AT;210;7;6;Nov-12;M;DE;0;752;262.01;1014.01;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;32;I;S  HUDDING01;SE;32;6;6;Sep-12;M;EN;0;895.73;187.04;1082.77;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;32;I;S  HUDDING01;SE;32;4;5;May-13;3;EN;0;715;300;1015;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;210;S;A  WIEN01;AT;210;7;6;Nov-12;1;DE;0;668;223.4;891.4;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;210;I;CH BERN11;CH;210;8;35;Jun-13;2;DE;0;1144;260.78;1404.78;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;313;S;TR ISTANBU01;TR;313;7;5;Apr-13;1;EN;0;904.4;465.11;1369.51;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;221;J;DK KOBENHA01;DK;221;4;5;May-13;1;EN;0;127.94;470.97;598.91;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;522;J;E  VIGO01;ES;522;8;5;Apr-13;2;EN;0;473.7;413.14;886.84;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;38;S;I  SASSARI01;IT;38;20;20;Mar-13;3;IT;0;1700;300;2000;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;PL;313;J;PL WARSZAW03;PL;313;6;6;May-13;2;EN;0;335;300;635;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;421;I;PL GDANSK01;PL;421;12;30;May-13;3;EN;0;309.62;255.32;564.94;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;443;I;TR IZMIR02;TR;443;7;5;Sep-12;1;EN;0;100.56;300;400.56;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;312;S;UK LIVERPO01;UK;312;4;5;Feb-13;3;EN;0;426.13;243.97;670.1;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;222;S;E  VALENCI01;ES;222;7;6;May-13;2;FR;0;562.68;392.85;955.53;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;222;J;TR ISTANBU03;TR;222;7;5;Apr-13;1;DE;0;583.2;204.53;787.73;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;380;J;TR ISTANBU21;TR;380;7;8;Mar-13;1;EN;0;514.17;258.16;772.33;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;222;S;PL WARSZAW01;PL;222;5;6;Mar-13;2;DE;0;413.88;73.5;487.38;N;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;M;DE;222;J;F  NANTES01;FR;222;6;5;Mar-13;1;DE;0;417.6;394.39;811.99;Y;?
-1;D  BREMEN01;DE; ? Unknown ?;?;???;???;F;DE;221;I;CH LAUSANN01;CH;221;6;6;Apr-13;2;EN;0;771;276.25;1047.25;N;?
-1;D  BREMEN03;DE; ? Unknown ?;?;???;???;M;DE;212;I;CZ PRAHA04;CZ;212;8;20;Jul-13;M;EN;0;900;296.23;1196.23;Y;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;M;DE;421;S;UK SALFORD01;UK;421;4;12;Nov-12;2;EN;0;364.63;247.22;611.85;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;M;DE;421;S;F  AUBIERE03;FR;421;4;8;Oct-12;2;FR;0;286.2;280.27;566.47;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;M;DE;421;S;F  BORDEAU02;FR;421;4;10;Apr-13;2;FR;0;492.25;312.99;805.24;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;F;DE;340;S;NL Groning03;NL;340;2;8;Apr-13;3;EN;0;110;0;110;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;F;DE;48;J;A  Graz09;AT;48;5;14;Jun-13;1;EN;0;324.8;342.03;666.83;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;F;DE;42;J;S  LINKOPI01;SE;52;14;18;Apr-13;2;EN;0;1361.87;144.29;1506.16;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;F;DE;52;J;S  LINKOPI01;SE;52;18;20;Nov-12;3;EN;0;1602.65;153.54;1756.19;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;M;DE;340;I;NL Groning03;NL;340;2;8;Apr-13;1;EN;0;170;136.2;306.2;N;?
-1;D  BREMEN04;DE; ? Unknown ?;?;???;???;F;DE;340;S;TR IZMIR05;TR;340;4;8;Mar-13;1;EN;0;560;444;1004;N;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;M;DE;340;I;F  PARIS001;FR;340;11;11;Mar-13;M;EN;0;1341.3;258.7;1600;N;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;M;CZ;340;J;S  JONKOPI01;SE;340;17;17;Nov-12;2;EN;0;1000;0;1000;N;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;F;DE;380;S;F  PARIS010;FR;380;4;18;Feb-13;2;DE;0;337.8;133.02;470.82;N;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;M;DE;225;J;F  PARIS001;FR;225;32;18;Feb-13;M;FR;0;1112.69;258.51;1371.2;Y;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;F;DE;222;J;E  OVIEDO01;ES;222;5;7;Mar-13;M;ES;0;108;237.05;345.05;Y;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;M;DE;222;S;UK BELFAST01;UK;220;6;6;Sep-12;M;EN;0;753;47;800;N;?
-1;D  FRANKFU08;DE; ? Unknown ?;?;???;???;M;DE;340;J;PL POZNAN03;PL;340;3;5;Jan-13;M;EN;0;76;29.5;105.5;Y;?
-1;D  Frankfu10;DE; ? Unknown ?;?;???;???;M;DE;340;J;E  SEVILLA12;ES;340;4;6;Apr-13;1;EN;0;680;510;1190;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;XX;443;J;PL KRAKOW02;PL;443;1;6;Jun-13;S;EN;0;80;197.64;277.64;Y;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;443;J;F  NANCY43;FR;443;5;24;Feb-13;S;EN;0;541.4;0;541.4;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;BE;340;S;HU PECS01;HU;340;4;5;Apr-13;2;EN;0;199.5;139.88;339.38;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;F;DK;543;S;TR AFYON01;TR;543;3;8;May-13;M;EN;0;148;599.94;747.94;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;543;S;TR AFYON01;TR;543;3;8;May-13;M;EN;0;91;369.13;460.13;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;461;J;I  TRIESTE01;IT;461;11;8;Nov-12;2;EN;0;100;167.3;267.3;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;461;J;I  TRIESTE01;IT;461;11;8;Nov-12;2;EN;0;454;162.1;616.1;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;F;BG;521;J;BG SOFIA16;BG;521;10;0;Sep-12;2;DE;0;0;358.49;358.49;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;521;J;BG SOFIA16;BG;521;10;5;Sep-12;2;DE;0;91.3;361.89;453.19;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;443;S;PL KRAKOW02;PL;443;3;6;Jun-13;2;EN;0;225.2;365.49;590.69;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;461;S;I  TRIESTE01;IT;461;8;8;Nov-12;3;EN;0;400;258.84;658.84;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;M;DE;443;J;F  NANCY43;FR;443;5;24;Feb-13;S;EN;0;166.4;417.35;583.75;N;?
-1;D  FREIBER01;DE; ? Unknown ?;?;???;???;F;PL;443;J;PL KRAKOW02;PL;443;3;6;Jun-13;1;PL;0;80;391.68;471.68;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;XX;222;J;E  LLEIDA01;ES;222;3;8;Oct-12;1;EN;0;304.95;390.67;695.62;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;225;J;PL POZNAN01;PL;225;9;5;Jun-13;M;EN;0;250;207.3;457.3;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;222;J;RO IASI02;RO;222;5;6;Apr-13;2;EN;0;269.25;772.52;1041.77;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;222;S;I  BARI01;IT;222;11;8;May-13;3;EN;0;1101.1;389.49;1490.59;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;222;S;RO IASI02;RO;222;5;6;May-13;2;EN;0;358.16;474;832.16;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;DE;222;J;G  ATHINE01;GR;222;5;7;Jun-13;M;EN;0;303.2;447.89;751.09;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;222;S;E  BARCELO01;ES;225;7;6;May-13;M;ES;0;251;126.46;377.46;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;225;S;PL POZNAN01;PL;225;6;5;May-13;1;DE;0;272;271.25;543.25;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;449;S;G  KOMOTIN01;GR;449;6;7;May-13;M;EL;0;576.6;276.99;853.59;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;449;S;G  THESSAL01;GR;449;6;7;May-13;M;EL;0;465;114.6;579.6;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;DE;313;J;F  MARSEIL55;FR;313;5;8;Mar-13;1;FR;0;293.2;244.6;537.8;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;DE;225;I;I  PERUGIA01;IT;225;10;10;Mar-13;M;IT;0;754.1;361.55;1115.65;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;225;S;PL POZNAN01;PL;225;5;5;Apr-13;M;PL;0;212;230.7;442.7;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;DE;421;J;PL LODZ01;PL;421;5;5;May-13;2;EN;0;351.2;155;506.2;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;CZ;222;I;PL LODZ01;PL;222;5;5;Jan-13;M;PL;0;122;182.7;304.7;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;F;DE;724;S;E  SEVILLA01;ES;724;3;5;May-13;M;EN;0;355.5;474.68;830.18;N;?
-1;D  FREIBUR01;DE; ? Unknown ?;?;???;???;M;DE;623;S;RO CLUJNAP01;RO;623;6;9;Apr-13;M;DE;0;379;257.56;636.56;N;?
-1;D  ILMENAU01;DE; ? Unknown ?;?;???;???;M;SK;523;I;SK KOSICE03;SK;523;4;8;Jul-13;M;SK;0;90;762.3;852.3;N;?
-1;D  ILMENAU01;DE; ? Unknown ?;?;???;???;M;SK;523;I;SK KOSICE03;SK;523;4;8;Jan-13;M;SK;0;176;756.64;932.64;N;?
-1;D  ILMENAU01;DE; ? Unknown ?;?;???;???;M;SK;523;I;SK KOSICE03;SK;523;5;10;Aug-12;M;SK;0;160;290;450;N;?
-1;D  ILMENAU01;DE; ? Unknown ?;?;???;???;M;DE;340;J;EE TALLINN04;EE;340;6;8;Feb-13;1;EN;0;151.3;268.04;419.34;N;?
-1;D  INGOLST01;DE; ? Unknown ?;?;???;???;M;DE;340;J;UK CHESTER01;UK;340;3;10;Jun-13;1;EN;0;267.48;474.31;741.79;Y;?
-1;D  ISERLOH01;DE; ? Unknown ?;?;???;???;M;DE;340;S;SF KOTKA06;FI;340;4;5;Mar-13;1;EN;0;683.73;96.5;780.23;N;?
-1;D  ISERLOH01;DE; ? Unknown ?;?;???;???;M;UK;521;S;E  VALENCI02;ES;521;3;5;Sep-13;1;EN;0;365.65;147.14;512.79;N;?
-1;D  ISERLOH02;DE; ? Unknown ?;?;???;???;M;DE;349;I;SF VANTAA06;FI;349;7;13;Sep-12;1;EN;0;770;0;770;Y;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;222;S;E  SEVILLA01;ES;222;7;5;Apr-13;M;ES;0;495;382.38;877.38;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;222;J;I  VERONA01;IT;222;7;5;Nov-12;M;IT;0;530;116.6;646.6;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;222;J;DK ALBORG01;DK;222;7;5;Jun-13;2;DE;0;676.16;549;1225.16;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;222;S;CH ZURICH01;CH;222;6;8;Mar-13;M;DE;0;537;518.12;1055.12;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;222;J;UK NOTTING01;UK;222;7;6;Oct-12;1;EN;0;340;545.37;885.37;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;225;I;I  ROMA04;IT;225;6;8;Feb-13;2;IT;0;581.4;315.96;897.36;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;221;J;A  WIEN01;AT;221;3;5;May-13;M;DE;0;287.2;447.8;735;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;ES;222;I;E  VALLADO01;ES;222;5;6;Mar-13;1;ES;0;565.24;757.67;1322.91;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;46;J;SF KUOPIO12;FI;46;5;6;Sep-12;M;EN;0;0;490.9;490.9;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;313;S;TR ISTANBU22;TR;313;5;5;Apr-13;M;EN;0;534.8;473.78;1008.58;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;443;J;I  BOLOGNA01;IT;443;12;9;May-13;M;IT;0;471.4;300.5;771.9;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;HU;1;S;HU SZEGED01;HU;1;18;16;Mar-13;1;HU;0;420;463.8;883.8;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;314;I;I  URBINO01;IT;314;5;15;Apr-13;2;EN;0;262;536.72;798.72;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;222;J;E  MADRID03;ES;222;4;5;Nov-12;3;DE;0;405;453.95;858.95;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;340;I;A  GRAZ01;AT;340;8;8;Mar-13;M;DE;0;585.4;217.1;802.5;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;F;DE;34;J;PL POZNAN13;PL;340;5;14;Jun-13;1;DE;0;249.2;88.97;338.17;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;222;J;F  PARIS003;FR;222;5;6;Feb-13;M;DE;0;862.67;191.34;1054.01;N;?
-1;D  JENA01;DE; ? Unknown ?;?;???;???;M;DE;340;J;NL GRONING01;NL;340;5;6;Mar-13;M;EN;0;605.8;132.05;737.85;N;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;46;S;HU GYONGY01;HU;46;8;6;Apr-13;1;DE;0;623;5.7;628.7;Y;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;46;J;HU GYONGY01;HU;46;8;6;Apr-13;1;EN;0;623;0;623;Y;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;520;S;TR IZMIR02;TR;520;6;6;Aug-13;3;EN;0;170;529.75;699.75;N;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;46;S;HU GYONGY01;HU;46;8;5;Apr-13;1;EN;0;623;0;623;Y;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;46;S;HU GYONGY01;HU;46;8;5;Apr-13;1;EN;0;623;0;623;Y;?
-1;D  JENA02;DE; ? Unknown ?;?;???;???;M;DE;310;S;B  HASSELT03;BENL;310;3;8;Oct-12;S;EN;0;291.5;168;459.5;N;?
-1;D  KAISERS01;DE; ? Unknown ?;?;???;???;M;DE;310;S;E  MADRID04;ES;310;1;5;Oct-12;3;ES;0;49;348.93;397.93;N;?
-1;D  KARLSRU06;DE; ? Unknown ?;?;???;???;M;DE;213;S;E  TENERIF01;ES;213;8;20;Dec-12;2;EN;0;990;0;990;N;?
-1;D  KARLSRU07;DE; ? Unknown ?;?;???;???;M;DE;489;I;E  TENERIF01;ES;489;6;8;Sep-13;1;EN;0;550;342.57;892.57;Y;?
-1;D  KARLSRU08;DE; ? Unknown ?;?;???;???;F;DE;349;J;I  MILANO03;IT;349;7;8;Nov-12;M;EN;0;913.8;21.8;935.6;N;?
-1;D  KARLSRU08;DE; ? Unknown ?;?;???;???;M;XX;812;J;E  LA-CORU01;ES;812;4;5;Jul-13;2;EN;0;365.31;566.98;932.29;Y;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;HU;220;I;HU SZEGED01;HU;220;6;8;Dec-12;M;DE;0;417.47;40.91;458.38;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;340;J;PL LUBLIN01;PL;340;5;5;Oct-12;1;EN;0;338.01;177.6;515.61;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;329;S;UK LONDON010;UK;329;4;6;Dec-12;3;EN;0;920;239.78;1159.78;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;329;S;UK LONDON010;UK;329;3;6;Jan-13;M;EN;0;348.22;278.56;626.78;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;329;S;UK LONDON010;UK;329;3;6;Jun-12;3;EN;0;329.81;373.2;703.01;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;329;S;I  FIRENZE01;IT;329;5;6;Mar-13;3;EN;0;607.4;342.66;950.06;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;314;J;E  VALENCI01;ES;314;5;6;Mar-13;1;EN;0;400.44;339.75;740.19;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;581;S;PL WARSZAW05;PL;581;6;6;Jul-12;M;EN;0;182;190.23;372.23;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;581;S;DK KOBENHA01;DK;581;5;6;Jun-12;M;EN;0;1021.52;453.48;1475;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;581;S;A  WIEN03;AT;581;5;6;Jun-12;M;DE;0;543;307.06;850.06;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;582;S;I  SALERNO01;IT;582;6;8;May-13;M;EN;0;528.8;616.93;1145.73;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;582;S;TR ANKARA04;TR;582;5;8;Jan-13;M;EN;0;262.02;348.86;610.88;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;140;S;TR KOCAELI02;TR;140;10;5;May-13;M;EN;0;764.57;543.74;1308.31;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;581;S;TR ANKARA04;TR;581;6;5;Jul-12;M;EN;0;740.19;726.42;1466.61;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;620;S;PL WARSZAW05;PL;620;4;6;Mar-13;3;EN;0;198.57;227.02;425.59;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;340;S;SF SEINAJO06;FI;340;8;8;Sep-12;M;EN;0;536;428.34;964.34;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;620;S;PL WARSZAW05;PL;620;6;5;Dec-12;S;EN;0;621.36;134;755.36;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;581;J;TR ANKARA04;TR;581;9;5;Jul-12;2;EN;0;625.31;848.75;1474.06;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;311;J;A  WIEN01;AT;311;11;12;Nov-12;2;EN;0;833.95;301.91;1135.86;Y;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;380;J;TR ISTANBU03;TR;380;5;15;Oct-12;M;EN;0;700;724.98;1424.98;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;223;J;HU SZEGED01;HU;223;6;6;May-13;2;DE;0;261.9;285.68;547.58;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;521;J;UK UXBRIDG01;UK;521;3;5;Jun-12;2;EN;0;222.3;585.3;807.6;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;521;J;UK UXBRIDG01;UK;521;5;5;Sep-13;2;EN;0;396.17;203.83;600;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;PL;340;I;PL KATOWIC02;PL;340;5;8;Feb-13;M;EN;0;182.64;265.43;448.07;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;313;J;E  MADRID03;ES;313;7;12;Jun-13;1;ES;0;474;303.95;777.95;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;BG;543;S;BG SOFIA30;BG;543;8;8;Oct-12;3;EN;0;309.6;279.01;588.61;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;BG;543;S;BG SOFIA20;BG;543;8;16;Apr-13;3;EN;0;0;296.73;296.73;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;M;DE;582;S;I  CAGLIAR01;IT;582;5;5;Apr-13;S;EN;0;625.31;249.66;874.97;N;?
-1;D  KASSEL01;DE; ? Unknown ?;?;???;???;F;DE;223;J;HU SZEGED01;HU;223;6;6;May-13;2;DE;0;279.96;295.58;575.54;N;?
-1;D  MUNCHEN11;DE; ? Unknown ?;?;???;???;F;DE;222;S;F  DIJON01;FR;222;6;5;Nov-12;1;DE;0;1200;0;1200;N;?
-1;D  MUNCHEN11;DE; ? Unknown ?;?;???;???;M;ES;222;S;E  MADRID18;ES;222;6;8;May-13;1;DE;0;1020;0;1020;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;314;S;A  WIEN01;AT;314;6;30;Jun-12;2;EN;0;1080;356.02;1436.02;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;344;S;TR ISTANBU05;TR;344;7;28;Apr-13;3;DE;0;980;347.95;1327.95;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;221;S;HU DEBRECE04;HU;221;5;8;Mar-13;M;EN;0;0;365.27;365.27;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;142;S;UK LONDON010;UK;142;5;5;Aug-13;3;EN;0;856.01;364.54;1220.55;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;F;DE;443;J;F  LYON03;FR;443;7;8;Nov-12;M;FR;0;511.59;388.97;900.56;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;813;I;A  WIEN01;AT;813;6;5;Jun-13;2;DE;0;424.55;385.98;810.53;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;IT;222;S;E  SEVILLA01;ES;222;8;8;May-13;3;IT;0;534.01;410.56;944.57;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;312;I;A  GRAZ01;AT;312;5;6;Jun-13;2;DE;0;400;259.76;659.76;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;F;DE;225;J;G  ATHINE01;GR;225;7;5;Jun-13;2;EN;0;435;306.97;741.97;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;380;S;E  MADRID14;ES;380;7;8;Mar-13;M;ES;0;465.25;351.52;816.77;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;810;S;UK OXFORD01;UK;810;4;6;Jan-13;S;EN;0;414.07;396.27;810.34;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;M;DE;222;S;TR ESKISEH01;TR;222;16;20;Mar-13;2;EN;0;909.04;590.96;1500;N;?
-1;D  MUNSTER01;DE; ? Unknown ?;?;???;???;F;XX;380;J;E  ALICANT01;ES;380;7;8;Nov-12;2;ES;0;369;313;682;N;?
-1;D  ULM01;DE; ? Unknown ?;?;???;???;M;DE;311;S;HR ZAGREB01;HR;311;5;5;Jun-13;M;EN;0;461.56;338.44;800;Y;?
-1;D  ULM02;DE; ? Unknown ?;?;???;???;M;DE;48;I;E  SALAMAN02;ES;48;7;6;Nov-12;1;EN;0;373.06;375.61;748.67;N;?
-1;D  ULM02;DE; ? Unknown ?;?;???;???;M;DE;48;I;UK LEICEST02;UK;48;4;6;Feb-13;2;EN;0;316.78;156.16;472.94;N;?
-1;D  ULM02;DE; ? Unknown ?;?;???;???;M;DE;521;S;E  MADRID05;ES;521;9;6;Oct-12;1;EN;0;1046.5;210.73;1257.23;N;?
-1;D  ULM02;DE; ? Unknown ?;?;???;???;M;DE;48;I;SF OULU11;FI;48;3;5;Nov-12;1;EN;0;507.7;378.94;886.64;N;?
-1;D  ULM03;DE; ? Unknown ?;?;???;???;M;DE;72;S;TR ANKARA01;TR;72;6;8;Nov-12;1;EN;0;471.54;278.46;750;Y;?
-1;D  ULM03;DE; ? Unknown ?;?;???;???;M;DE;72;J;TR ANKARA01;TR;72;6;5;Nov-12;1;EN;0;335.52;288.81;624.33;Y;?
-1;D  ULM03;DE; ? Unknown ?;?;???;???;F;DE;72;J;TR ANKARA01;TR;72;6;8;Nov-12;1;EN;0;437.19;312.81;750;Y;?
-1;D  ULM03;DE; ? Unknown ?;?;???;???;M;XX;340;J;TR ANKARA08;TR;340;5;5;Apr-13;1;EN;0;492.2;412.95;905.15;N;?
