% The following are data used in an analysis of the Brown and Frown corpora for my doctoral dissertation titled ``Variations in Written English: Characterizing Authors' Rhetorical Language Choices Across Corpora of Published Texts" (Completed at Carnegie Mellon Univ, 2003).  The source of the corpora was the ICAME CD-ROM  (get info at <http://www.hit.uib.no/icame/cd>).
% 
% The data were generated from the texts using tagging and visualization software, Docuscope. 
% 
% The first row is the variable names. The genre of each text (assigned by the Brown corpus compilers) is in 'Genre' column and the corpus is listed in the 'corpus' column with 1=Brown and 2=Frown corpus.
% 
% The dataset may be freely used and distributed for non-commercial purposes.
% 
% Jeff Collins <jeff.collins@acm.org> 11 July 2003
% 
%
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation collins

@attribute Text {A01.TXT,A02.TXT,A03.TXT,A04.TXT,A05.TXT,A06.TXT,A07.TXT,A08.TXT,A09.TXT,A10.TXT,A11.TXT,A12.TXT,A13.TXT,A14.TXT,A15.TXT,A16.TXT,A17.TXT,A18.TXT,A19.TXT,A20.TXT,A21.TXT,A22.TXT,A23.TXT,A24.TXT,A25.TXT,A26.TXT,A27.TXT,A28.TXT,A29.TXT,A30.TXT,A31.TXT,A32.TXT,A33.TXT,A34.TXT,A35.TXT,A36.TXT,A37.TXT,A38.TXT,A39.TXT,A40.TXT,A41.TXT,A42.TXT,A43.TXT,A44.TXT,B01.TXT,B02.TXT,B03.TXT,B04.TXT,B05.TXT,B06.TXT,B07.TXT,B08.TXT,B09.TXT,B10.TXT,B11.TXT,B12.TXT,B13.TXT,B14.TXT,B15.TXT,B16.TXT,B17.TXT,B18.TXT,B19.TXT,B20.TXT,B21.TXT,B22.TXT,B23.TXT,B24.TXT,B25.TXT,B26.TXT,B27.TXT,C01.TXT,C02.TXT,C03.TXT,C04.TXT,C05.TXT,C06.TXT,C07.TXT,C08.TXT,C09.TXT,C10.TXT,C11.TXT,C12.TXT,C13.TXT,C14.TXT,C15.TXT,C16.TXT,C17.TXT,D01.TXT,D02.TXT,D03.TXT,D04.TXT,D05.TXT,D06.TXT,D07.TXT,D08.TXT,D09.TXT,D10.TXT,D11.TXT,D12.TXT,D13.TXT,D14.TXT,D15.TXT,D16.TXT,D17.TXT,E01.TXT,E02.TXT,E03.TXT,E04.TXT,E05.TXT,E06.TXT,E07.TXT,E08.TXT,E09.TXT,E10.TXT,E11.TXT,E12.TXT,E13.TXT,E14.TXT,E15.TXT,E16.TXT,E17.TXT,E18.TXT,E19.TXT,E20.TXT,E21.TXT,E22.TXT,E23.TXT,E24.TXT,E25.TXT,E26.TXT,E27.TXT,E28.TXT,E29.TXT,E30.TXT,E31.TXT,E32.TXT,E33.TXT,E34.TXT,E35.TXT,E36.TXT,F01.TXT,F02.TXT,F03.TXT,F04.TXT,F05.TXT,F06.TXT,F07.TXT,F08.TXT,F09.TXT,F10.TXT,F11.TXT,F12.TXT,F13.TXT,F14.TXT,F15.TXT,F16.TXT,F17.TXT,F18.TXT,F19.TXT,F20.TXT,F21.TXT,F22.TXT,F23.TXT,F24.TXT,F25.TXT,F26.TXT,F27.TXT,F28.TXT,F29.TXT,F30.TXT,F31.TXT,F32.TXT,F33.TXT,F34.TXT,F35.TXT,F36.TXT,F37.TXT,F38.TXT,F39.TXT,F40.TXT,F41.TXT,F42.TXT,F43.TXT,F44.TXT,F45.TXT,F46.TXT,F47.TXT,F48.TXT,G01.TXT,G02.TXT,G03.TXT,G04.TXT,G05.TXT,G06.TXT,G07.TXT,G08.TXT,G09.TXT,G10.TXT,G11.TXT,G12.TXT,G13.TXT,G14.TXT,G15.TXT,G16.TXT,G17.TXT,G18.TXT,G19.TXT,G20.TXT,G21.TXT,G22.TXT,G23.TXT,G24.TXT,G25.TXT,G26.TXT,G27.TXT,G28.TXT,G29.TXT,G30.TXT,G31.TXT,G32.TXT,G33.TXT,G34.TXT,G35.TXT,G36.TXT,G37.TXT,G38.TXT,G39.TXT,G40.TXT,G41.TXT,G42.TXT,G43.TXT,G44.TXT,G45.TXT,G46.TXT,G47.TXT,G48.TXT,G49.TXT,G50.TXT,G51.TXT,G52.TXT,G53.TXT,G54.TXT,G55.TXT,G56.TXT,G57.TXT,G58.TXT,G59.TXT,G60.TXT,G61.TXT,G62.TXT,G63.TXT,G64.TXT,G65.TXT,G66.TXT,G67.TXT,G68.TXT,G69.TXT,G70.TXT,G71.TXT,G72.TXT,G73.TXT,G74.TXT,G75.TXT,H01.TXT,H02.TXT,H03.TXT,H04.TXT,H05.TXT,H06.TXT,H07.TXT,H08.TXT,H09.TXT,H10.TXT,H11.TXT,H12.TXT,H13.TXT,H14.TXT,H15.TXT,H16.TXT,H17.TXT,H18.TXT,H19.TXT,H20.TXT,H21.TXT,H22.TXT,H23.TXT,H24.TXT,H25.TXT,H26.TXT,H27.TXT,H28.TXT,H29.TXT,H30.TXT,J01.TXT,J02.TXT,J03.TXT,J04.TXT,J05.TXT,J06.TXT,J07.TXT,J08.TXT,J09.TXT,J10.TXT,J11.TXT,J12.TXT,J13.TXT,J14.TXT,J15.TXT,J16.TXT,J17.TXT,J18.TXT,J19.TXT,J20.TXT,J21.TXT,J22.TXT,J23.TXT,J24.TXT,J25.TXT,J26.TXT,J27.TXT,J28.TXT,J29.TXT,J30.TXT,J31.TXT,J32.TXT,J33.TXT,J34.TXT,J35.TXT,J36.TXT,J37.TXT,J38.TXT,J39.TXT,J40.TXT,J41.TXT,J42.TXT,J43.TXT,J44.TXT,J45.TXT,J46.TXT,J47.TXT,J48.TXT,J49.TXT,J50.TXT,J51.TXT,J52.TXT,J53.TXT,J54.TXT,J55.TXT,J56.TXT,J57.TXT,J58.TXT,J59.TXT,J60.TXT,J61.TXT,J62.TXT,J63.TXT,J64.TXT,J65.TXT,J66.TXT,J67.TXT,J68.TXT,J69.TXT,J70.TXT,J71.TXT,J72.TXT,J73.TXT,J74.TXT,J75.TXT,J76.TXT,J77.TXT,J78.TXT,J79.TXT,J80.TXT,K01.TXT,K02.TXT,K03.TXT,K04.TXT,K05.TXT,K06.TXT,K07.TXT,K08.TXT,K09.TXT,K10.TXT,K11.TXT,K12.TXT,K13.TXT,K14.TXT,K15.TXT,K16.TXT,K17.TXT,K18.TXT,K19.TXT,K20.TXT,K21.TXT,K22.TXT,K23.TXT,K24.TXT,K25.TXT,K26.TXT,K27.TXT,K28.TXT,K29.TXT,L01.TXT,L02.TXT,L03.TXT,L04.TXT,L05.TXT,L06.TXT,L07.TXT,L08.TXT,L09.TXT,L10.TXT,L11.TXT,L12.TXT,L13.TXT,L14.TXT,L15.TXT,L16.TXT,L17.TXT,L18.TXT,L19.TXT,L20.TXT,L21.TXT,L22.TXT,L23.TXT,L24.TXT,M01.TXT,M02.TXT,M03.TXT,M04.TXT,M05.TXT,M06.TXT,N01.TXT,N02.TXT,N03.TXT,N04.TXT,N05.TXT,N06.TXT,N07.TXT,N08.TXT,N09.TXT,N10.TXT,N11.TXT,N12.TXT,N13.TXT,N14.TXT,N15.TXT,N16.TXT,N17.TXT,N18.TXT,N19.TXT,N20.TXT,N21.TXT,N22.TXT,N23.TXT,N24.TXT,N25.TXT,N26.TXT,N27.TXT,N28.TXT,N29.TXT,P01.TXT,P02.TXT,P03.TXT,P04.TXT,P05.TXT,P06.TXT,P07.TXT,P08.TXT,P09.TXT,P10.TXT,P11.TXT,P12.TXT,P13.TXT,P14.TXT,P15.TXT,P16.TXT,P17.TXT,P18.TXT,P19.TXT,P20.TXT,P21.TXT,P22.TXT,P23.TXT,P24.TXT,P25.TXT,P26.TXT,P27.TXT,P28.TXT,P29.TXT,R01.TXT,R02.TXT,R03.TXT,R04.TXT,R05.TXT,R06.TXT,R07.TXT,R08.TXT,R09.TXT}
@attribute FirstPerson REAL
@attribute InnerThinking REAL
@attribute ThinkPositive REAL
@attribute ThinkNegative REAL
@attribute ThinkAhead REAL
@attribute ThinkBack REAL
@attribute Reasoning REAL
@attribute Share_SocTies REAL
@attribute Direct_Activity REAL
@attribute Interacting REAL
@attribute Notifying REAL
@attribute LinearGuidance REAL
@attribute WordPicture REAL
@attribute SpaceInterval REAL
@attribute Motion REAL
@attribute PastEvents REAL
@attribute TimeInterval REAL
@attribute ShiftingEvents REAL
@attribute Text_Coverage REAL
@attribute Genre {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@attribute Counter INTEGER
@attribute Corpus {1}
@attribute Corp.Genre {101,102,103,104,105,106,107,108,109,110,111,112,113,114,115}

@data
J79.TXT,0,3.05,0.44,0.35,1.59,0.22,2.6,3.27,0.57,0,5.21,2.29,1.06,0.88,0,1.06,1.54,1.19,25.32,9,373,1,109
J80.TXT,0,2.33,0.57,0.84,1.36,0.04,1.72,2.68,0.4,0,4.09,2.02,1.54,1.1,0.92,1.63,0.84,0.57,22.65,9,374,1,109
K01.TXT,0.41,2.73,0.95,1.28,0.87,0.91,3.23,1.28,0.21,0.54,1.91,9.49,7.08,2.44,0.41,3.44,1.37,0.87,39.42,10,375,1,110
K02.TXT,0.26,2.47,0.52,1.73,0.95,1.3,2.17,1.43,0.13,0.95,1.6,7.02,8.4,3.46,0.95,3.38,0.95,1.04,38.71,10,376,1,110
K03.TXT,0.74,2.22,0.96,2.35,1,0.57,2.75,1.26,0.44,1.26,2,7.06,7.58,2.05,0.61,3.18,0.61,1,37.64,10,377,1,110
K04.TXT,0.22,3.21,1,1.69,1,0.48,2.95,1.22,0.35,0.74,2.95,4.91,7.86,2.43,0.48,3.21,1.09,1.17,36.96,10,378,1,110
K05.TXT,0.17,3.36,0.64,1.53,1.06,1.19,3.28,1.11,0.17,0.51,2.68,6.94,7.15,2.3,0.34,4.34,0.64,0.81,38.22,10,379,1,110
K06.TXT,0.2,2.38,0.6,1.01,0.97,0.6,1.65,1.49,0.2,0.6,1.49,6.85,10.24,2.66,1.01,4.6,1.01,0.77,38.33,10,380,1,110
K07.TXT,1.35,3.77,0.79,2.19,1.03,0.32,2.07,0.95,0.52,1.95,2.3,7.31,3.66,1.47,0.75,3.38,0.95,1.15,35.91,10,381,1,110
K08.TXT,0.77,3.85,1.24,1.63,1.45,0.77,3.72,2.14,0.43,1.71,2.31,8.81,3.42,0.94,0.21,2.1,1.11,1.03,37.64,10,382,1,110
K09.TXT,2.35,3.14,0.31,1.37,0.66,0.97,2.75,1.37,0.18,0.4,2.83,4.83,7,2.79,0.75,3.37,0.71,1.02,36.8,10,383,1,110
K10.TXT,0.42,2.36,0.3,1.98,0.97,0.89,2.07,1.82,0.34,1.18,1.86,6.42,6.46,2.28,0.68,4.31,1.06,0.72,36.12,10,384,1,110
K11.TXT,0.34,1.6,0.5,1.22,0.76,0.84,1.18,0.71,0.13,0.84,1.85,6.89,9.33,2.61,1.39,4.87,1.05,0.46,36.57,10,385,1,110
K12.TXT,0.71,2.13,0.79,1.5,0.92,1.25,2.42,1.08,0.04,0.25,2,7.67,8,1.75,0.92,3.67,1.17,1.04,37.31,10,386,1,110
K13.TXT,0.38,2.26,0.6,0.47,0.9,0.51,2,0.68,0,0.72,1.71,7.16,8.87,3.54,0.68,3.24,0.94,1.24,35.9,10,387,1,110
K14.TXT,0.43,2.1,0.56,1.07,1.8,1.16,2.36,1.37,0.34,0.51,2.1,7.34,9.14,1.84,0.69,3.43,1.42,1.37,39.03,10,388,1,110
K15.TXT,0.86,1.55,0.47,2.75,1.46,1.2,1.68,1.2,0.39,0.99,2.06,7.95,7.73,2.06,0.69,4.51,1.12,1.12,39.79,10,389,1,110
K16.TXT,0.13,1.55,0.47,1.12,0.43,0.82,1.68,1.16,0.13,0.65,2.33,4.09,11.25,2.72,1.25,3.19,0.99,0.82,34.78,10,390,1,110
K17.TXT,1.8,2.35,0.55,2.1,1.09,0.5,2.73,1.59,0.13,1.68,1.8,5.41,6.08,1.89,0.46,2.77,0.92,0.63,34.48,10,391,1,110
K18.TXT,4.33,2.93,1.13,1.49,1.31,1.04,3.3,1.76,0.41,0.63,2.39,5.91,5.37,2.03,0.63,2.84,0.99,1.08,39.57,10,392,1,110
K19.TXT,0.26,3.27,1.12,0.73,2.49,1.25,3.22,2.06,0.17,0.69,2.36,7.44,4.77,1.85,0.47,2.54,1.16,1.29,37.14,10,393,1,110
K20.TXT,0.59,2.83,1.69,1.56,0.93,0.63,2.79,2.2,0.08,1.35,2.28,7.47,5.78,1.35,0.42,3,1.35,0.68,36.98,10,394,1,110
K21.TXT,0.43,2.06,0.56,2.1,1.24,1.42,2.27,1.63,0.39,1.63,1.93,5.06,8.32,2.75,1.84,4.63,0.9,0.64,39.8,10,395,1,110
K22.TXT,1.04,2.4,0.29,1.41,1.2,0.7,2.03,1.24,0.12,1.12,2.03,9.44,6.92,1.9,0.83,2.57,0.91,1.16,37.31,10,396,1,110
K23.TXT,0.47,2.25,0.56,1.21,0.73,1.12,1.94,1.25,0.22,0.52,1.68,6.74,9.76,2.33,0.99,4.97,1.55,1.04,39.33,10,397,1,110
K24.TXT,2.23,2.06,0.7,1.73,1.15,0.62,4.08,0.82,0.49,1.61,1.32,8.7,6.55,1.85,0.82,3.5,0.7,1.24,40.17,10,398,1,110
K25.TXT,0,3.2,0.77,1.08,0.63,1.35,1.94,1.08,0.18,0.32,2.35,8.26,7.81,2.71,0.63,3.29,2.03,1.81,39.44,10,399,1,110
K26.TXT,0.17,2.98,0.76,0.76,1.47,1.18,4.2,0.71,0.08,0.76,2.14,8.44,7.6,1.51,0.29,3.57,1.26,1.05,38.93,10,400,1,110
K27.TXT,0.35,2.87,0.87,0.61,1.35,0.43,2.69,1,0.04,0.35,1.82,5.56,7.25,2.39,1.17,3.73,1.17,1.13,34.78,10,401,1,110
K28.TXT,1.05,1.81,0.72,0.56,0.76,1.69,1.45,0.97,0.24,1.29,1.93,10.41,7.8,2.81,0.88,3.38,0.88,0.76,39.39,10,402,1,110
K29.TXT,4.72,2.54,1.56,0.94,1.11,0.76,2.05,2.14,0.04,1.07,1.74,3.43,6.51,1.83,0.53,2.27,1.25,1.29,35.78,10,403,1,110
L01.TXT,4.69,3.81,0.89,1.27,1.35,0.63,2.41,1.9,0.3,2.54,1.86,6.17,4.14,1.18,0.3,1.56,1.4,1.4,37.8,11,404,1,111
L02.TXT,3.94,2.45,0.59,0.47,0.97,0.42,1.69,0.59,0.3,1.23,2.62,5.42,6.94,2.24,0.55,3,1.14,1.57,36.13,11,405,1,111
L03.TXT,1.14,2.36,0.46,1.69,0.93,0.42,2.24,0.93,0.04,2.53,1.86,8.91,7.39,3.21,0.68,4.6,1.06,1.27,41.72,11,406,1,111
L04.TXT,0.44,2.37,0.44,1.31,0.79,1.31,2.19,0.61,0.18,0.66,2.5,7.36,8.55,3.81,0.57,4.08,1.14,1.27,39.58,11,407,1,111
L05.TXT,1.35,1.6,0.38,0.93,1.14,0.34,1.47,0.59,0.46,1.3,1.81,6.94,6.56,3.74,0.84,3.45,0.84,1.14,34.88,11,408,1,111
L06.TXT,0.31,2.66,0.13,1.4,1.4,0.87,1.83,0.74,0.09,0.22,1.92,6.5,6.89,3.45,0.96,5.93,1.27,1.79,38.36,11,409,1,111
L07.TXT,0.64,2.39,0.73,1.03,1.2,0.86,2.27,1.03,0.17,0.94,1.92,7.05,7.01,2.57,1.11,2.99,0.98,1.45,36.34,11,410,1,111
L08.TXT,1.77,4.76,1.13,1.33,1.41,0.4,3.95,1.57,0.16,2.22,1.82,5.61,3.87,1.29,0.48,1.98,1.01,1.01,35.77,11,411,1,111
L09.TXT,0.34,3.86,0.17,1.53,1.23,1.91,3.69,1.19,0.38,0.89,1.82,6.69,6.44,1.95,0.68,3.14,0.89,0.97,37.77,11,412,1,111
L10.TXT,0.34,4.37,0.5,0.97,1.51,1.77,3.91,1.18,0.25,1.39,2.57,9.13,4.16,1.43,0.42,2.9,1.89,1.3,39.99,11,413,1,111
L11.TXT,0.47,3.13,1.12,0.9,0.9,0.9,3.35,1.55,0.26,2.66,2.92,6.91,6.44,1.59,0.86,2.49,0.86,0.9,38.21,11,414,1,111
L12.TXT,0.95,3.27,0.5,1.61,1.49,0.58,3.39,1.53,0,1.66,2.28,7.78,4.18,1.12,1.08,3.68,1.08,0.91,37.09,11,415,1,111
L13.TXT,0.62,2.98,0.25,1.49,1.49,0.79,1.95,1.08,0.58,1.62,1.99,8.12,7.08,2.94,1.37,2.9,0.5,1.28,39.03,11,416,1,111
L14.TXT,0.29,4.12,0.25,1.4,0.78,1.44,3.83,1.69,0.58,1.52,2.1,5.02,6.3,1.03,0.82,3.13,1.28,0.54,36.12,11,417,1,111
L15.TXT,0.3,2.96,0.51,2.2,1.57,1.1,2.5,1.23,0.08,0.51,2.29,7.75,4.91,1.06,0.34,3.3,0.85,0.68,34.14,11,418,1,111
L16.TXT,0.55,1.74,0.3,1.4,1.36,1.27,2.29,1.19,0.21,2.29,2.46,7.42,6.74,3.05,0.81,3.14,0.72,0.59,37.53,11,419,1,111
L17.TXT,0.85,2.35,0.56,1.67,1.28,0.56,2.48,1.45,0.64,0.85,1.45,6.32,6.75,3.16,0.9,2.73,1.02,0.77,35.79,11,420,1,111
L18.TXT,0.91,3.25,0.74,1.3,1.78,1.34,2.25,1.04,0.13,1.73,2.82,10.36,4.68,1.69,0.56,3.29,1.43,1.3,40.6,11,421,1,111
L19.TXT,0.04,2.45,0.21,1.54,0.6,0.9,2.23,1.07,0.34,0.34,1.8,6.18,8.84,3.6,2.27,4.93,1.37,1.12,39.83,11,422,1,111
L20.TXT,2.79,2.67,0.49,1.21,0.77,0.36,2.27,0.93,0.61,1.78,2.06,7.53,7.77,2.11,0.65,2.63,1.17,0.93,38.73,11,423,1,111
L21.TXT,0.29,2.2,0.42,1.46,1.08,0.79,2.08,0.83,0.46,0.75,2,6.24,9.28,2.33,0.71,4.12,0.71,0.92,36.67,11,424,1,111
L22.TXT,2.23,3.55,0.51,1.16,0.98,0.64,2.78,1.2,0.26,1.93,2.74,4.92,7.02,1.63,0.73,2.01,0.6,1.03,35.92,11,425,1,111
L23.TXT,0.94,4.15,0.94,2.05,1.11,0.94,2.87,1.28,0.3,1.37,2.57,7.66,5.52,2.22,0.9,3.42,1.24,1.28,40.76,11,426,1,111
L24.TXT,3.13,2.92,0.45,1.07,1.52,0.66,2.88,1.11,0.25,1.19,2.1,5.64,4.24,1.32,0.62,3.13,1.57,1.44,35.24,11,427,1,111
M01.TXT,1.27,2.37,1.35,1.43,1.27,0.98,3.03,1.59,0.33,1.68,1.84,7.36,4.66,1.19,0.29,3.03,1.19,0.65,35.51,12,428,1,112
M02.TXT,1.28,2.73,0.91,1.08,1.49,1.2,3.4,0.75,0.12,0.87,2.28,6.88,4.27,0.87,0.37,2.15,0.99,1.28,32.92,12,429,1,112
M03.TXT,0.56,4.71,0.77,1.45,1.2,0.94,4.66,2.35,0.21,1.54,2.52,6.33,2.52,1.11,0.34,2.31,1.07,0.73,35.32,12,430,1,112
M04.TXT,1.07,3.71,1.03,1.81,0.86,0.49,3.46,1.15,0.45,2.27,1.85,7.95,4.9,1.98,0.74,2.39,0.86,0.74,37.71,12,431,1,112
M05.TXT,0.47,2.24,1.1,1.14,0.93,0.93,2.92,1.73,0.25,0.59,1.86,6.98,5.88,1.14,0.63,3,1.14,0.72,33.65,12,432,1,112
M06.TXT,0.85,2.42,1.74,1.1,1.36,0.89,3.56,1.36,0.21,1.1,1.53,7.93,6.02,1.7,0.59,3.65,1.19,0.93,38.13,12,433,1,112
N01.TXT,1.14,3.07,0.61,1.19,0.98,0.74,3.15,0.82,0.16,1.59,1.84,10.71,5.85,2.94,0.9,3.97,1.23,0.94,41.83,13,434,1,113
N02.TXT,1.44,1.94,0.68,1.56,1.27,1.14,1.69,1.01,0.13,1.65,1.69,8.83,8.03,2.75,1.23,4.1,0.55,0.97,40.66,13,435,1,113
N03.TXT,0.38,2.03,0.51,0.89,1.02,0.68,1.31,1.02,0.3,0.8,1.82,8.59,6.39,3.22,1.61,5.5,0.47,0.64,37.18,13,436,1,113
N04.TXT,2.09,2.34,0.17,1.92,1.36,0.77,1.24,0.9,0.13,0.94,2.86,6.39,9.42,1.88,1.49,3.84,0.9,0.9,39.54,13,437,1,113
N05.TXT,1.28,2.52,0.7,1.16,1.07,0.99,3.14,0.66,0.37,1.69,2.15,9.17,5.79,2.19,0.7,3.47,0.79,1.57,39.41,13,438,1,113
N06.TXT,5.83,3.18,0.13,1.1,1.02,0.66,2.74,1.02,0.13,0.44,2.56,4.37,7.29,3.09,0.66,3.31,1.15,1.1,39.78,13,439,1,113
N07.TXT,0.83,1.79,0.54,1.79,1.13,1.38,2.46,1.17,0,1.54,1.54,8.31,7.26,1.92,0.67,4.09,1.13,0.5,38.05,13,440,1,113
N08.TXT,0.04,3.48,0.57,1.41,0.97,0.75,2.68,2.11,0.13,0.35,2.24,7.97,8.58,2.24,0.75,4.05,1.1,1.19,40.61,13,441,1,113
N09.TXT,1.55,3.63,0.53,1.8,1.43,0.57,3.18,1.31,0.08,1.96,1.51,9.47,4.24,1.71,0.82,2.98,0.82,0.86,38.45,13,442,1,113
N10.TXT,0.78,2.33,0.2,1.18,1.22,0.61,2.45,0.57,0.49,1.71,1.76,8.74,7.84,2.25,0.61,3.27,0.9,1.1,38.01,13,443,1,113
N11.TXT,0.65,3.67,0.69,1.69,0.65,1.12,2.51,1.38,0.04,0.48,2.55,6.31,4.93,2.07,0.65,4.19,1.21,1.47,36.26,13,444,1,113
N12.TXT,0.66,2.74,0.54,2.82,1.33,0.58,1.83,0.75,0.29,1.74,1.49,7.68,6.35,3.07,1.54,4.4,0.79,0.79,39.39,13,445,1,113
N13.TXT,1.04,2.5,1.04,0.96,1.42,0.46,2,1.25,0.13,0.63,1.67,8.5,7.42,3.29,1.04,2.67,1.08,1.21,38.31,13,446,1,113
N14.TXT,0.3,2.33,0.38,1.01,0.93,0.38,2.24,0.89,0.38,0.85,2.16,7.7,5.88,3.97,2.28,4.65,0.72,1.1,38.15,13,447,1,113
N15.TXT,0.17,2.54,0.43,2.02,1.34,0.69,1.64,0.86,0.22,0.65,1.98,6.42,6.2,3.23,0.99,4.78,1.12,0.73,36.01,13,448,1,113
N16.TXT,3.84,2.17,0.63,0.75,0.58,0.21,1.96,1,0.08,0.58,1.63,4.3,10.98,2.21,1.75,2.71,0.88,0.92,37.18,13,449,1,113
N17.TXT,3.6,2.96,0.91,1.15,0.51,0.71,2.53,0.79,0.28,1.98,2.21,7.31,5.06,1.94,0.4,2.65,0.67,1.07,36.73,13,450,1,113
N18.TXT,4.84,3.69,1.51,0.84,1.02,0.49,2.49,1.51,0.13,1.73,2,6.58,6.27,1.78,0.49,2.27,1.38,1.16,40.18,13,451,1,113
N19.TXT,0.6,2.41,1,0.68,0.72,0.88,1.73,1.13,0.24,1.09,2.29,8.84,8.76,2.05,0.84,3.38,1.17,1.21,39.02,13,452,1,113
N20.TXT,0.17,2.39,0.64,2.05,1.07,0.38,2.26,1.07,0.09,0.47,1.84,8.75,11.19,2.69,1.32,4.82,0.9,0.85,42.95,13,453,1,113
N21.TXT,2.29,2.2,0.69,1.51,0.69,0.99,1.47,1.47,0.3,1.08,2.2,5.39,9.37,1.55,0.73,2.89,0.65,0.99,36.46,13,454,1,113
N22.TXT,0.22,2.97,0.39,0.79,1,0.92,1.75,0.66,0.04,1.09,1.57,7.56,10.27,3.28,0.74,4.24,1.35,1.09,39.93,13,455,1,113
N23.TXT,0.43,2.7,0.86,2.06,0.73,0.6,3.86,1.97,0.09,0.99,2.4,6.6,6.3,1.76,0.51,2.61,0.99,1.29,36.75,13,456,1,113
N24.TXT,1.95,2.91,0.76,1.28,1.12,0.56,2.63,1.28,0.44,2.11,2.27,10.81,4.07,1.95,1.12,2.47,0.92,0.96,39.61,13,457,1,113
N25.TXT,0.04,1.96,0.46,1.46,0.67,0.75,2,0.96,0.42,0.54,1.67,7.04,9.91,3.25,1.58,5.2,0.96,1.12,39.99,13,458,1,113
N26.TXT,0.68,2.43,0.3,1.79,0.98,0.68,1.92,0.94,0.13,0.3,1.79,7.43,8.54,3.59,1.02,3.93,1.2,1.32,38.97,13,459,1,113
N27.TXT,0.86,3.23,0.86,0.86,0.74,0.86,2.25,0.53,0.25,1.19,2.04,9.77,7.44,2.78,0.78,2.98,1.88,1.51,40.81,13,460,1,113
N28.TXT,0.44,2.4,1.31,1.66,1,0.48,1.7,1.96,0,0.83,1.79,6.42,11.09,1.7,0.7,3.75,0.57,1,38.8,13,461,1,113
N29.TXT,0.91,2.3,0.59,1.03,1.03,0.48,2.46,0.59,0.16,1.11,1.47,9.87,8.41,1.9,1.27,4.08,0.83,0.91,39.4,13,462,1,113
P01.TXT,0,2.39,0.87,0.95,0.82,1.13,3.91,0.69,0.04,0.69,1.78,7.68,11.55,2.86,1.17,3.99,0.74,0.82,42.08,14,463,1,114
P02.TXT,1.3,2.77,0.74,1.43,1.26,0.48,3.51,1.26,0.17,1.26,2.38,7.15,7.36,2.08,0.56,2.51,1.04,1,38.26,14,464,1,114
P03.TXT,0.87,3.14,1.9,1.32,1.61,1.12,3.1,1.65,0.37,1.65,1.49,8.44,5.17,1.32,0.79,2.4,1.16,0.91,38.41,14,465,1,114
P04.TXT,0.71,3.35,1.06,1.34,0.95,1.26,2.17,1.62,0.32,0.87,1.38,8.12,9.06,1.89,0.79,3.15,0.87,0.63,39.54,14,466,1,114
P05.TXT,0.43,3.72,1.04,1.25,1.17,1.21,3.16,1.38,0.3,0.52,2.55,6.44,6.83,1.3,0.39,3.03,0.87,0.99,36.58,14,467,1,114
P06.TXT,1.95,2.43,0.88,1.19,0.72,0.2,2.87,1.07,0.28,2.03,2.23,9.55,6.01,1.59,0.72,3.98,1.11,0.76,39.57,14,468,1,114
P07.TXT,0.63,3.16,0.88,2.19,1.3,1.01,2.02,2.65,0.29,1.43,2.27,7.49,5.3,0.93,0.55,3.49,1.01,0.63,37.23,14,469,1,114
P08.TXT,1.95,1.48,0.74,1.3,1.04,0.65,2.43,0.78,0.17,1.17,1.3,9.17,8.95,2.87,1.04,4.95,1.09,1.04,42.12,14,470,1,114
P09.TXT,0.41,3.95,0.64,1.06,1.29,0.87,3.45,1.19,0.23,4.37,2.16,4.87,6.85,2.07,0.74,1.42,1.01,1.38,37.96,14,471,1,114
P10.TXT,2.46,2.88,0.85,0.81,1.15,0.42,2.76,1.44,0.3,0.81,2.97,6.28,6.36,1.1,0.38,1.78,1.31,0.51,34.57,14,472,1,114
P11.TXT,4.83,2.93,0.85,1.65,0.76,0.89,2.8,1.65,0.08,1.48,2.5,6.02,4.96,1.82,0.25,2.37,1.15,1.87,38.86,14,473,1,114
P12.TXT,1.27,3.12,1.27,0.82,1.48,1.39,1.97,1.48,0.25,2.26,1.68,10.95,5.99,1.11,0.7,2.62,1.07,1.11,40.54,14,474,1,114
P13.TXT,0.64,2.45,0.34,2.79,0.64,0.52,1.72,1.59,0.34,1.33,1.37,9.66,8.84,2.58,2.32,3.74,0.86,1.25,42.98,14,475,1,114
P14.TXT,2.17,3.71,0.87,1.42,1.18,1.18,3,0.95,0.28,2.21,1.74,8.95,5.21,2.09,0.35,3.51,0.87,0.75,40.44,14,476,1,114
P15.TXT,0.81,3.04,0.97,1.5,0.93,1.05,2.6,1.18,0.28,1.22,1.83,9.25,6.33,1.54,0.53,3.41,1.05,1.05,38.57,14,477,1,114
P16.TXT,1.04,2.13,0.8,1.12,0.76,0.48,2.57,1.16,0.24,2.09,1.2,9.43,8.99,2.45,1.16,3.37,0.96,0.72,40.67,14,478,1,114
P17.TXT,0.31,3.33,1.49,2.41,1.23,1.1,4.34,1.4,0.09,0.96,2.81,6.23,4.56,0.57,0.22,2.76,0.79,1.14,35.74,14,479,1,114
